TITLE,DATE
아이돌 학사특혜? 윤두준·이기광·육성재…동신대 학위 취소까지,2019-01-14 18:09
'동신대 학위 취소' 육성재ㆍ이기광 등 7명의 연예인 학생 출석 불인정,2019-01-14 20:17
"
			비투비 이창섭, 오늘(14일) 현역 입대..""행사 없이 비공개""
		",2019.01.14. 오전 11:39
"'상습 대마초 혐의' 정일훈, 비투비·큐브엔터 다 속였나 [종합]",2020-12-21 21:52
"
			큐브, 악플러 형사고소 ""악의적 가해 행위·수위 높아져"" [전문]
		",2020.12.15. 오후 3:18
"
			'마약 혐의' 정일훈, 비투비 탈퇴 [전문]
		",2020.12.31. 오후 2:32
"
			(여자)아이들, 소연 자작곡 '화(火花)'로 컴백…전곡 자작곡
		",2020.12.31. 오전 8:15
"
			비투비 포유 서은광 ""큐브 사내이사 된 후 책임감 커져""
		",2020.11.16. 오후 3:22
"
			비투비 서은광, 큐브 엔터테인먼트 이사 등재…""소속 연예인 중 최초""
		",2020.08.19. 오전 7:47
"
			(여자)아이들, 미니 4집 'I burn' 스케줄 티저 이미지 공개…컴백 초읽기
		",2020.12.30. 오전 7:58
"
			(여자)아이들, 1월 11일 컴백 확정…미니 4집 'I burn' 발매
		",2020.12.29. 오전 8:05
"
			비투비 소속사 ""정일훈, 마약 적발 몰랐다""
		",2020.12.21. 오후 8:18
"
			(여자)아이들, 비주얼 필름 공개…본격 컴백 프로모션 돌입
		",2020.12.28. 오전 8:51
"비투비 정일훈, 상습 마약 적발…도피성 입대 의혹까지",2020-12-21 19:47
"비투비에 '먹칠'…정일훈, 상습 대마초 혐의+군대런 의혹 팬들 '난색'",2020-12-22 9:02
[연계소문] 연예인들은 왜 마약에 손을 댈까,2020-12-26 7:52
"
			8년간 사고 없던 비투비…정일훈 마약 혐의에 아득해진 완전체 [이슈+]
		",2020.12.22. 오전 10:58
"
			펜타곤, 코로나19 결과 음성…멤버 전원 자가 격리 중 [공식]
		",2020.12.01. 오후 3:55
"
			펜타곤 후이, 입대 연기…코로나19 여파
		",2020.12.02. 오후 5:36
"
			장현승, 신곡 '차가운 너의 손을 따스히 감싸주고 싶어' MV 티저 공개
		",2020.12.17. 오전 8:33
"
			장현승, 신곡 두 번째 무드 앤 이미지 공개…독보적인 아우라
		",2020.12.16. 오전 8:13
"
			(여자)아이들, 1월 컴백 확정…글로벌 대세 행보 이어간다
		",2020.12.09. 오후 1:26
"
			비투비 포유, 온라인 콘서트 'INSIDE' 티저 포스터 공개…내달 23일 개최
		",2020.12.10. 오후 3:20
"
			이휘재, 코로나 19 음성 판정 ""스케줄 모두 연기, 자가격리 이어갈 예정""
		",2020.12.04. 오전 8:02
"
			""라이관린, 키스마크 남긴 채 촬영와""
		",2020.11.26. 오후 2:03
"
			워너원 출신 라이관린, 흡연 이어 열애설까지 터졌다
		",2020.11.25. 오후 3:38
"
			비투비 포유, 신곡 'Show Your Love' MV 공개…완벽한 오마주
		",2020.11.17. 오전 8:01
"
			서은광, 이사 등재 소감 밝혀 ""화합과 승리 위해 임하겠다"" [전문]
		",2020.08.18. 오후 5:43
"
			홍승성 회장 설립 S2엔터, 내년 상반기 걸그룹 론칭 [공식]
		",2020.11.17. 오전 9:46
"
			라이관린, 길거리서 흡연하다 침 '퉤'…""잘못된 행동"" 사과 [전문]
		",2020.11.24. 오후 1:10
"
			선예·조권 듀엣곡 부른다…홍승성 회장 설립 S2엔터 첫 프로젝트
		",2020.11.21. 오후 12:32
"
			비투비 포유, 서울 성동구청에 마스크 5만 장 기부 '선한 영향력 전파'
		",2020.11.24. 오후 12:07
"
			(여자)아이들, 글로벌 엔터 플랫폼 '유니버스' 합류…글로벌 대세 재입증
		",2020.11.16. 오전 10:24
"
			비투비 포유, 'Show Your Love' MV 두 번째 개인 티저 영상 공개
		",2020.11.13. 오전 8:03
"
			비투비 포유, 'Show Your Love' 뮤직비디오 개인 티저 영상 공개
		",2020.11.12. 오전 7:58
"
			비투비 포유, 미니 1집 'INSIDE' 오디오 티저 공개…명반 탄생 예고
		",2020.11.11. 오전 8:03
"
			비투비 포유, 16일 미니 1집 'INSIDE' 발매…두 번째 콘셉트 이미지 공개
		",2020.11.09. 오전 8:04
"
			비투비 포유, 미니 1집 'INSIDE' 콘셉트 이미지 공개…역대급 비주얼 경신
		",2020.11.06. 오전 8:17
"
			비투비 포유, 임현식 자작곡 'Show Your Love'로 16일 데뷔
		",2020.11.04. 오전 8:10
"
			비투비 포유, 미니 1집 '인사이드' 스케줄 티저 공개
		",2020.11.02. 오전 10:45
"
			비투비 포유, 서은광·이민혁·이창섭·프니엘 뭉친 새 유닛…활동 예고
		",2020.10.28. 오후 1:43
"
			펜타곤 '데이지' 안무 연습 영상 공개해 화제…독보적 퍼포먼스
		",2020.10.17. 오후 4:24
"
			펜타곤, 10월 12일 컴백 확정…미니 10집 'WE:TH' 발매
		",2020.09.28. 오전 8:20
"
			(여자)아이들 미연, 웹드라마 '리플레이' 출연 확정…첫 연기 도전 나선다
		",2020.09.25. 오전 10:52
"
			CLC(씨엘씨), 'HELICOPTER' 영어 버전 MV 공개
		",2020.09.19. 오후 3:22
"
			'동동신기' 호동X신동, (여자)아이들 수진-우기와 '덤디덤디' 댄스 수업
		",2020.09.12. 오전 9:21
"
			CLC(씨엘씨), 'HELICOPTER' 안무 연습 영상 공개
		",2020.09.05. 오후 1:59
"
			CLC(씨엘씨), '헬리콥터' MV 2차 티저 공개 '역대급 퍼포먼스 예고'
		",2020.09.01. 오전 7:49
"
			'컴백 D-2' CLC(씨엘씨), 'HELICOPTER' 뮤직비디오 티저 공개
		",2020.08.31. 오전 7:51
"
			CLC(씨엘씨), 신곡 'HELICOPTER' 무빙 포스터 공개
		",2020.08.28. 오전 8:20
"
			CLC(씨엘씨), 신곡 '헬리콥터' 오디오 티저 공개…""BTS 작곡가 참여""
		",2020.08.27. 오전 7:53
"
			CLC(씨엘씨), 신곡 'HELICOPTER' 첫 번째 콘셉트 이미지 공개
		",2020.08.25. 오전 8:35
"
			CLC(씨엘씨), 9월 2일 컴백 확정…싱글 'HELICOPTER' 발매
		",2020.08.24. 오전 7:54
"
			'성매매 벌금형' 지나, 활발한 SNS 업데이트…컴백설?
		",2020.08.24. 오전 9:39
"
			'덤디덤디' (여자)아이들, 댄스 챌린지…파워 퍼포먼스에 참여
		",2020.08.22. 오후 5:26
"
			CLC(씨엘씨), 팔색조 매력 돋보이는 커버 영상 3종 공개
		",2020.08.20. 오전 7:58
"
			(여자)아이들, 신곡 '덤디덤디' 리릭 비디오 공개
		",2020.08.08. 오전 10:31
"
			(여자)아이들, '덤디덤디' MV 티저 공개...'6人 6色 개성 폭발'
		",2020.08.01. 오전 10:55
"
			'컴백 D-3' (여자)아이들, 신곡 '덤디덤디' MV 티저 영상 공개
		",2020.07.31. 오전 7:53
"
			(여자)아이들, 신곡 '덤디덤디' 하이라이트 음원 공개…'컴백 임박'
		",2020.07.30. 오전 8:05
"
			(여자)아이들, '덤디덤디' 단체 콘셉트 이미지 공개…'스타일리시한 매력'
		",2020.07.29. 오전 7:54
"
			(여자)아이들 슈화, '덤디덤디' 콘셉트 이미지 공개…'러블리 비주얼'
		",2020.07.28. 오전 7:55
"
			(여자)아이들 우기, 신곡 '덤디덤디' 콘셉트 이미지 공개…'카우걸 변신'
		",2020.07.27. 오전 7:51
"
			(여자)아이들 소연, 새 싱글 '덤디덤디' 콘셉트 이미지 공개…'시크 카리스마'
		",2020.07.24. 오전 8:01
"
			(여자)아이들 민니, '덤디덤디' 콘셉트 이미지 공개…'파격 비주얼 변신'
		",2020.07.23. 오전 7:53
"
			(여자)아이들 수진, 신곡 '덤디덤디' 콘셉트 이미지 공개…'큐티+섹시'
		",2020.07.22. 오전 7:44
"
			(여자)아이들 미연, 신곡 '덤디덤디' 콘셉트 이미지 공개…역대급 여신美
		",2020.07.21. 오전 8:00
"
			'비투비' 임현식, '남아있어' 발표...아트워크 티저 이미지 공개
		",2020.07.16. 오후 3:11
"
			지나 ""더 강해지겠다""…성매매 활동 중단→10주년 자축
		",2020.07.16. 오후 3:42
"
			지나, 성매매 유죄 판결 후 3번째 근황 공개…이번엔 통하나
		",2020.07.08. 오후 5:12
"
			'성매매 벌금형' 지나, 2년 만에 근황 공개 ""힐링""
		",2020.07.08. 오후 2:08
"
			""늘 꿈꾸던 장면""…(여자)아이들, 개성 꽉 채운 첫 단독 콘서트 '아이랜드' [종합]
		",2020.07.05. 오후 5:32
"(여자)아이들, 첫 단독 콘서트 'I-LAND:WHO AM I' 셋리스트 깜짝 스포",2020-07-04 12:50
"
			문수인 전속계약, 큐브엔터서 비투비·(여자)아이들과 한솥밥
		",2020.06.16. 오후 2:51
"큐브 엔터, 中 왕이윈뮤직과 독점 음원 공급ㆍ공동 프로모션 계약 체결",2020-06-02 14:51
"
			박미선, 큐브엔터테인먼트와 전속계약 체결…이휘재·허경환과 한솥밥
		",2020.01.14. 오후 12:29
"
			[전문] 홍승성 큐브엔터 회장 ""음원차트, 사재기 꼭두각시 돼""…조사 촉구
		",2020.02.16. 오후 4:32
"
			라이관린, 큐브 상대 계약 효력정지 가처분 항고심 기각 ""본안 소송 제기""
		",2020.05.21. 오전 10:57
"
			큐브 홍승성 회장 ""최근 1대 주주 바뀌어, 내분 주도해 참담한 심정""
		",2020.03.27. 오전 9:01
"브이티지엠피, 큐브엔터 291억에 인수",2020-02-21 17:11
"(여자)아이들, 온라인 콘서트 ‘I-LAND : WHO AM I’ 개최",2020-06-05 16:55
"[마켓인사이트][2020년 상반기 리그테이블] 회계자문 1위 'EY한영'... ""1조 단위 거래 2건 자문""",2020-06-29 17:05
"
			비투비 서은광, 미니 1집 '포레스트 : 엔트런스' 오디오 티저 영상 공개
		",2020.06.04. 오전 7:54
"
			비투비 서은광, 신곡 '아무도 모른다' 뮤직비디오 티저 영상 공개
		",2020.06.05. 오전 7:44
"
			비투비 서은광, 미니 1집 '포레스트 : 엔트런스' 콘셉트 이미지 공개
		",2020.06.02. 오전 9:01
"큐브 인수한 브이티지엠피, 중국 수혜주로 빠른 반등",2020-03-30 17:20
"
			비투비 서은광, 미니 1집 '포레스트 : 엔트런스' 콘셉트 이미지 공개
		",2020.06.01. 오전 8:08
2인 CEO가 대세?…각광 받는 '투톱 체제',2020-04-06 17:52
"
			조권, 코로나19 여파로 부대 복귀 없이 오는 24일 전역 [공식]
		",2020.03.19. 오후 3:24
연예 기획과 벤처 투자의 공통점은,2020-03-15 19:54
덩치 줄이기 나선 딜라이브…분리매각 행보 관측[이슈+],2020-03-05 15:23
열 감지·손 소독제·마스크 총출동…펜타곤 쇼케이스 현장에 반영된 코로나19 여파,2020-02-12 18:55
"
			비투비 서은광, 미니 1집 '포레스트 : 엔트런스' 트랙리스트 공개
		",2020.05.29. 오전 7:52
"
			비투비 정일훈, 오늘(28일) 입대…사회복무요원 근무 예정
		",2020.05.28. 오전 10:31
"
			비투비 서은광, 첫 번째 미니앨범 '포레스트 : 엔트런스' 스케줄러 공개
		",2020.05.27. 오전 7:47
"
			비투비 서은광 솔로 출격, 6월 8일 미니 1집 '포레스트 : 엔트런스' 발매
		",2020.05.26. 오전 9:27
"
			(여자)아이들, 'LATATA' 영어 버전 리릭 비디오 공개…글로벌 팬심 저격
		",2020.05.21. 오후 12:42
"
			비투비 서은광, 21일 선공개 싱글 '서랍' 발표…멜로망스 정동환 지원사격
		",2020.05.20. 오전 8:10
다시 속도내는 딜라이브 매각,2020-05-18 18:01
"
			비투비 서은광, 21일 선공개 싱글 '서랍' 발표…콘셉트 이미지 공개
		",2020.05.15. 오전 8:14
"
			비투비 서은광 솔로 출격, 21일 선공개 싱글 '서랍' 발표
		",2020.05.13. 오전 8:01
"
			[단독] 정용화·이준·윤두준·광희, 신곡 발표한다…'무도' 웨딩보이즈 부활
		",2020.05.08. 오전 11:25
"
			(여자)아이들,1억원 상당 손 세정제 기부...코로나19 극복 응원
		",2020.04.22. 오후 3:11
"
			(여자)아이들, '오 마이 갓' MV 5천만 뷰 돌파 기념…스페셜 안무 영상 공개
		",2020.04.21. 오후 12:33
"
			(여자)아이들, 신곡 'Oh my god' 음방 첫 1위…""더 멋진 아이들 될 것""
		",2020.04.17. 오전 11:55
"
			(여자)아이들, 신곡 '오 마이 갓' 안무 영상 공개…자타공인 '콘셉트 장인'
		",2020.04.13. 오전 8:49
"
			(여자)아이들, 美 리퍼블릭 레코드와 파트너십 맺고 미국 진출 본격화
		",2020.04.09. 오전 8:21
"
			서은광 전역, 비투비 첫 군필자 됐다
		",2020.04.07. 오전 11:16
"
			(여자)아이들, 미니 3집 타이틀곡 'Oh my god' 뮤직비디오 티저 공개
		",2020.04.06. 오전 10:24
[코스닥 기업공시] (2일) 강원 등,2020-04-04 1:39
"
			'컴백 D-3' (여자)아이들, 새 앨범 'I trust' 오디오 티저 영상 공개
		",2020.04.03. 오전 8:08
"
			(여자)아이들, 신곡 'Oh my god' 콘셉트 이미지 공개…새하얀 'Lie' 버전
		",2020.04.02. 오전 7:57
연계소문｜BTS부터 '기생충'·'킹덤2'까지…전 세계 뒤흔드는 한류 3대장,2020-03-14 8:47
"
			(여자)아이들, 일본 골드 디스크 대상 '베스트3 뉴 아티스트' 수상
		",2020.02.27. 오후 3:48
"(여자)아이들, 첫 월드투어 방콕 공연 연기…""신종 코로나 바이러스 확산 우려""",2020-02-14 7:52
"
			펜타곤, 팬 쇼케이스 취소 ""관객 없이 브이라이브 생중계만 진행"" [공식입장]
		",2020.01.31. 오후 4:29
"큐브엔터, 앨범 발매 없었는데…1Q 영업익 전년비 41% 증가",2023-05-15 18:12
“하이브·JYP·에스엠·YG만 있냐” … 큐브엔터 질주 [윤현주의 主食이 주식],2023-04-10 7:02
"
			김재중, 노현태 전 큐브 대표와 손 잡았다…'인코드' 설립 [공식]
		",2023.05.04. 오전 9:40
"
			이휘재 캐나다 行, 23년 일한 매니저와도 결별
		",2023.04.14. 오전 11:44
None,None
"
			한음 ""솔로 데뷔 전 아이돌 준비, 성한빈 형이 많이 도와줘"" [인터뷰②]
		",2023.05.18. 오전 8:59
BTS 빠져도 잘나가네…하이브 주가 한 달간 53.7% 뛴 비결,2023-05-08 8:43
"
			예쁘기만? NO…에이디야, 실력도 좋은 '멋쁨'돌이 왔다 [인터뷰+]
		",2023.05.09. 오후 5:42
"바이프로스트, 12개 신규 파트너사 공개…""생태계 본격 확장""",2023-02-06 11:22
"(여자)아이들 차트 '올킬'에 들썩이는 큐브엔터…""본업 좋고 신사업 더 좋다""",2022-03-31 11:12
큐브 사옥 방문한 '메타버스 거장' 얏 시우…하나금융·카카오엔터 만나,2022-08-12 10:29
"
			(여자)아이들 소연, 코로나19 확진
		",2022.12.27. 오후 3:48
"
			펜타곤 홍석, 입대 7개월만 의병 전역…""공황장애·우울증 탓""
		",2022.12.27. 오전 8:45
"네스트리, 더샌드박스 메타버스서 '큐브표 문화공간' 만든다",2022-04-01 10:20
"""급할 게 없다""…'한한령 해제' 기대감에도 '반전' 반응 [연계소문]",2022-12-18 13:06
"
			'학폭 의혹' 못 벗은 수진, (여자)아이들 이어 큐브와도 결별 [공식]
		",2022.03.05. 오후 4:55
"
			CLC 어떻게 되나…장승연·장예은 큐브와 계약 종료 [공식]
		",2022.03.18. 오후 5:25
"팔라, 내년 사업계획 발표…오는 1분기 폴리곤 지원키로",2022-12-16 11:57
"[스타워즈] 임진우, 다시 1위 탈환…성신양회로 하루 12% 수익",2022-10-25 8:02
"
			라잇썸, 데뷔 1년만에 팀 재편…휘연·지안 탈퇴 [공식]
		",2022.10.25. 오후 6:03
갖은 논란에도 음반 매출 780% '대박'난 엔터…다음 전략은? [연계소문],2022-05-15 15:13
"
			(여자)아이들 출신 수진, 빅플래닛메이드行?…""만난 적 없어""
		",2022.05.11. 오전 10:08
"네스트리, NFT 캘린더 서비스 출시…""판매 정보 한곳에""",2022-04-07 17:46
"
			전소연, '천재 작곡돌'이라더니…창작자 권리 경시한 '표절 대처' [이슈+]
		",2022.03.02. 오전 10:16
"더 샌드박스 ""SM도 구매하는 가상부동산 '랜드', 재테크 대세될 것""",2022-03-04 20:48
"
			(여자)아이들 '누드' MV, 19일 만에 1억뷰…자체 최단 기록 [공식]
		",2022.11.04. 오후 2:07
"
			(여자)아이들, 데뷔 후 첫 '빌보드 200' 진입…71위 기록 [공식]
		",2022.11.02. 오전 9:17
"
			(여자)아이들, 10월 17일 컴백 [공식]
		",2022.09.14. 오전 9:38
"
			틴탑 니엘, 림킴과 한 식구 됐다…뉴엔트리 전속계약 [공식]
		",2022.08.10. 오후 1:34
"이요한 ""더 샌드박스, 하반기 'K-버스' 오픈…한국 주요 IP 집결"" [코인터뷰:KBW2022]",2022-08-09 16:12
"
			죽지 않는 (여자)아이들, 'I NEVER DIE' 1억 스트리밍 돌파
		",2022.06.13. 오후 3:52
"
			(여자)아이들, 상승세 제대로…월드투어 서울 공연 매진에 1회 추가
		",2022.05.25. 오후 4:38
"
			(여자)아이들 미연, 이렇게 사랑스러워도 돼?
		",2022.04.21. 오후 4:11
