TITLE,DATE,PRESS,REPORTER,CONTENT
"
			최강창민, 데뷔 16년 만에 첫 공개연애…SM “상대는 비연예인”
		",2019.12.30. 오후 12:45,None,None,None
"
			레드벨벳 웬디 낙상 사고…당분간 그룹 단독 무대 힘들다
		",2019.12.26. 오후 1:52,None,None,None
"
			레드벨벳 웬디, SBS가요대전 리허설중 낙상…손목·골반 골절
		",2019.12.25. 오후 6:55,None,None,None
"
			SM “설리, 마음속에 언제나 빛나는 별 됐다” 추모 글
		",2019.10.17. 오후 6:36,None,None,None
"
			SM ""유족 뜻 따라, 설리 팬 16일까지 신촌세브란스서 조문 가능""
		",2019.10.15. 오후 3:33,None,None,None
"
			설리 사망 소식에 김유정·슈주 행사 취소…구혜선·엠버 애도
		",2019.10.14. 오후 8:32,None,None,None
"
			SM ""설리 사망, 믿기지 않고 비통…추측성 기사 자제부탁"" [공식입장]
		",2019.10.14. 오후 8:17,None,None,None
"
			제시카, 미국서 K팝 다룬 소설 출간하며 작가 데뷔…영화화 진행 中
		",2019.10.11. 오전 11:17,None,None,None
"
			강타, 연애사 논란에 결국 뮤지컬도 하차
		",2019.08.06. 오후 6:45,None,None,None
"
			‘사생활 논란’ 강타 “변명 여지없이 내 불찰…깊이 반성”
		",2019.08.04. 오후 4:24,None,None,None
"
			'사생활 논란' 강타, SM타운 日공연 불참 ""컨디션 난조""
		",2019.08.03. 오후 3:00,None,None,None
"
			강타 ""이미 끝난 인연"" 해명 후 나온 우주안 입장
		",2019.08.02. 오전 12:47,None,None,None
뉴진스 열흘만에 차트 1위…'밀리언 셀러' 기록 NCT드림 [더 차트],2022-12-30 6:03,중앙일보,배정원 기자,"
  써클차트 글로벌 K팝 차트   













 2022년 12월 넷째 주     지난 여름 데뷔한 4세대 걸그룹 뉴진스(NewJeans)의 신곡 디토’(Ditto)가 발매 열흘 만에 글로벌 차트 정상에 올랐다. 국내 음원 플랫폼을 기반으로 한 디지털 차트 서클지수(집계 기간 12월 18일~ 24일)는 2738만6555점으로 조사됐다.        ‘디토’는 뉴진스의 새 싱글 ‘오엠지’(OMG) 수록곡으로 지난 19일 선공개 됐다. 이 곡은 발표된 직후 국내 음원 사이트 멜론, 벅스, 지니 주간 차트(집계 기간 12월 19~25일)에서 1위를 기록했고, 12월 31일 자 빌보드 차트 ‘글로벌(미국 제외)’ 17위, ‘글로벌 200’ 36위에 진입하는 등 국내외 음원차트에서 좋은 성적을 거두고 있다.      



뉴진스의 신곡 '디토'가 12월 넷째주 글로벌 차트 1위를 차지했다. 사진 어도어        뉴진스가 지난 7월 발매한 데뷔곡 ‘하입보이’(Hype boy)(3위)와 ‘어텐션’(Attention)(8위)도 여전히 차트 상위권에 머물렀다. 두 곡의 써클지수는 각각 1861만2163점, 1266만3425점이다. 발매한 지 반년이 지난 데뷔 앨범은 집계 기간에만 추가로 2만9432장이 팔렸다.       같은 하이브 소속인 르세라핌은 7주 연속 1위 자리를 지키다 2위로 내려왔다. 지난 10월 발매한  ‘안티프래자일’(ANTIFRAGILE)은 써클지수 1543만4214점을 기록했다.      



르세라핌은 '안티프래자일'로 7주 연속 1위를 지키다 2위로 한 계단 내려왔다. 사진 쏘스뮤직        K팝 최정상 걸그룹 블랙핑크도 여전히 톱 10을 지키고 있다. 블랙핑크의 ‘셧 다운’(Shut down)과 ‘핑크 베놈’(Pink Venom)은 이번 주 각각 4위와 7위를 차지했다. 이밖에 아이브의 ‘애프터 라이크’(After LIKE)는 6위, (여자)아이들의 ‘누드’(Nxde)는 9위, 계속 ‘역주행’ 중의 윤하의 ‘사건의 지평선’은 10위를 기록했다.      



엔시티 드림의 리메이크곡 '캔디'는 음원과 앨범 판매라는 두 마리 토끼를 모두 잡고 따뜻한 겨울을 보내고 있다. 사진 SM엔터테인먼트       SM엔터테인먼트의 간판 남자 아이돌 엔시티 드림(NCT DREAM)은 같은 회사 선배 가수인 H.O.T.의 히트곡을 리메이크한 ‘캔디’(Candy)로 5위에 진입했다. 아직 최정상 순위는 아니지만, 집계 기간 팔린 앨범은 151만1061장으로, ‘밀리언 셀러’(100만장 판매)를 가뿐히 넘겼다.      세계인은 어떤 K팝을 가장 많이 들을까 셀 수 없이 많은 미디어를 타고 흐르는 K팝. 요즘 K팝의 90%는 해외에서 소비된다. 그런데 이중 뭐가 진짜 가장 인기 있는 음악인지 알아보는 건 쉽지 않다. 대한민국 대표 대중음악차트 써클차트(구 가온차트)는 국내 음원차트(멜론ㆍ벅스ㆍ바이브ㆍ지니ㆍ플로)에 애플뮤직ㆍ스포티파이ㆍ유튜브까지 글로벌 플랫폼의 차트 데이터를 받아 전 세계에서 인기 있는 K팝을 매주 집계하고 있다. 앨범차트는 유통사와 소속사를 통해 데이터를 제공 받아 국내외 출고량을 줄세운 지표다. 소셜차트 2.0은 유튜브ㆍ틱톡ㆍ뮤빗의 이용량과 마이셀렙스의 소셜지수를 통해 언급량을 따져, 주간 인기 가수를 한눈에 알아볼 수 있도록 했다. 국내 유통되는 모든 음악을 다루며 공개된 데이터에 더해, 소속사와 유통사만이 가진 비공개 데이터도 분석을 통해 신뢰성을 더했다.   
"
"수익률 91.4%'…강타, SM 주식으로 올해만 1억대 벌었다",2022-12-12 17:20,중앙일보,정시내 기자,"
  



그룹 H.O.T. 출신 가수 강타(본명 안칠현). SM엔터테인먼트            그룹 H.O.T. 출신 강타(본명 안칠현)가 SM엔터테인먼트 주식을 매도해 91.4%에 달하는 높은 수익률을 실현했다.       11일 금융감독원 전자공시시스템에 따르면 강타는 지난 5일과 6일 사이에 SM엔터테인먼트 보유주식 2200주를 매도했다. 주당 매도가는 8만1500원~8만2000원이다. 총 1억7956만8100원 규모다.      지난 7월 강타는 주식매수선택권(스톡옵션)을 행사해 SM엔터테인먼트에서 6000주를 확보했다. 당시 스톡옵션 행사가는 4만2640원으로, 당시 대비 수익률은 91.41%에 달한다. 강타는 SM 주식 1500주를 남겨뒀다.      강타는 지난 9월에도 보유주식 2300주를 매도해 8133만원의 차익을 얻었다. 이번 주식 매각 차익은 8576만원으로, 강타는 올 한 해만 주식 매도를 통해 1억6709만원을 수익을 거두게 됐다.      강타는 지난 2018년 12월부터 2019년 6월 사이에도 세 차례에 걸쳐 스톡옵션으로 매수한 주식을 매도해 큰 시세 차익을 봤다.        강타는 1주당 2만3251원~3만5587원에 스톡옵션을 행사해 총 1만7000주를 사들였고 4만43350원~5만3500원에 매도했다. 6개월 간 총 5억1863만원을 들여 8억1235만원의 수익을 내 약 3억원의 시세 차익을 거뒀다.      강타와 함께 SM 비등기 이사로 재직 중인 가수 보아(본명 권보아)도 몇 차례에 걸쳐 스톡옵션 행사를 통해 4억원에 달하는 시세 차익을 봤다. 지난해에는 4800주를 처분해 1억556만원의 수익을 봤다. 현재 보유 중인 SM 주식은 1200주다.  
"
태연·뉴진스 제쳤다…올해 유튜브서 최고 인기얻은 영상은,2022-12-05 18:57,중앙일보,현예슬 기자,"
  



지난 4월 4일 유튜브에 올라온 '에버랜드 아마존 N년차의 멘트! 중독성 갑'이라는 제목의 영상에서 등장한 소울리스좌. 사진 유튜브 '티타남' 영상 캡처       올해 유튜브에서 최고 인기를 얻은 동영상은 직장인들의 공감을 얻은 놀이기구 탑승 안내원 '소울리스 좌'로 파악됐다.      글로벌 동영상 커뮤니티 유튜브는 5일 2022년 인기 동영상과 크리에이터를 결산한 내용을 발표했다.      먼저 올해 국내 유튜브 최고 인기 동영상 1위는 티타남의 '에버랜드 아마존 N년차의 멘트! 중독성 갑'이 차지했다.      놀이기구 탑승을 안내하는 경쾌한 리듬의 노래와 일관된 톤으로 속사포 같은 랩을 뱉어내는 직원의 모습이 묘한 조화를 이루며 주목받았다. 영상 주인공은 마치 영혼이 없는 듯하지만 프로페셔널한 모습으로 많은 직장인의 공감을 얻어 '소울리스 좌'라는 별명을 얻기도 했다.      뒤이어 음악 콘텐트들이 상위권을 차지했는데, 딩고 뮤직의 태연 라이브 영상이 올해 최고 인기 동영상 2위를 기록했고 3위에는 뉴진스의 퍼포먼스를 원테이크로 촬영한 KBS '뮤직뱅크'가 올랐다.      최고 인기 뮤직비디오는 가수 임영웅의 '다시 만날 수 있을까'가 차지했다.       작년에 이어 2년 연속 1위를 차지한 임영웅은 이 밖에도 동명의 드라마 OST(오리지널사운드트랙)로 주목받은 '우리들의 블루스', '무지개'도 각각 5, 10위에 올렸다.       이어 가수 싸이의 'That That'과 빅뱅의 '봄여름가을겨울'이 각각 2, 3위를 차지했다.       올해는 여성 아티스트들의 활약이 빛났다. (여자)아이들의 '톰보이'와 블랙핑크의 '핑크 베놈'이 각각 4, 6위를 차지했고 아이브는 '애프터 라이크'와 '러브 다이브'로 7, 9위를 차지했다. SM엔터테인먼트 여성 가수들의 유닛 프로젝트 걸스 온 탑의 첫 유닛 갓더비트 영상도 8위를 기록했다.      2022년 구독자 수 변동을 기준으로 한 국내 최고 인기 크리에이터 부문에서는 숏박스와 너덜트가 각각 1위와 2위를 차지하며 코미디 콘텐트의 인기를 입증했다.       이 밖에도 쇼트트랙 선수 곽윤기의 '꽉잡아윤기'와 가수 성시경의 '성시경 SUNG SI KYUNG' 채널은 각자 본업인 운동과 음악 관련 콘텐트는 물론 평소 보기 어려운 먹방(먹는 방송), 요리, 쇼핑 등 일상을 공유한 영상들로 사랑받았다.      또한 구독자 수 변동을 기준으로 전년 대비 200% 이상 성장한 국내 급성장 크리에이터 1위는 재치 있는 가사와 중독성 있는 멜로디의 노래를 선보이는 '빵쏭'이 차지했다.  
"
‘손 4개의 피아노 하모니’ 부산엑스포 유치 기원,2022-11-21 0:01,중앙일보,None,"
  



최태원 SK그룹 회장(앞줄 오른쪽에서 다섯째)과 박형준 부산시장(여섯째)이 ‘GMF 갈라콘서트’에서 각국 대사 등과 포즈를 취했다. 박상문 기자           지난 18일 오후 7시 부산 아스티호텔 그랜드볼룸. ‘GMF 갈라콘서트 2022(Charity Night Gala 2022 in BUSAN)’ 무대에 ‘콘솔 피아노 앙상블’팀이 올랐다. 한 피아노를 두 명이 치는 포 핸즈(four hands) 연주팀이다. 발달장애인 남유신·이정수씨의 콘솔 피아노 앙상블은 뮤지컬 영화 ‘위대한 쇼맨’의 OST인 ‘디스 이스 미(This is me)’를 관객에게 선사했다.      콘솔 피아노 앙상블은 2년 전만 해도 피아노가 없었다. 하지만 크라우드펀딩 사이트에서 1만여명으로부터 650만원가량이 답지해 피아노를 마련했다.      ‘아리아 난타’ ‘드림위드 앙상블’ ‘아인스바움 윈드챔버’ 등 연주팀도 무대에 올랐다. 모두 GMF(Great Music Festival) 경연대회 수상자들이다. GMF는 전국 발달장애 음악인을 대상으로 하트하트재단이 주최하고, SK이노베이션·SM엔터테인먼트가 후원하는 행사로 2017년 시작됐다.      갈라콘서트는 GMF의 후속 행사다. 지난해 12월 국내 주재 외국 대사와 그 가족 등을 초청해 처음 열렸다. 이번 갈라콘서트는 ‘2030월드엑스포’ 유치를 기원하는 뜻을 담아 부산을 찾았다.      GMF를 주관하는 SK그룹의 최태원 회장은 한덕수 국무총리와 ‘2030월드엑스포 민·관 합동유치위원회’ 공동위원장을 맡고 있다. 이날 콘서트에 초청된 41개국 중 1곳을 빼고는 모두 유치 장소를 결정할 투표에 참여하는 국제박람회기구(BIE) 회원국이다.      갈라콘서트장을 찾은 최 회장은 개회사에서 “(연주자들의) 재능보다는, 곡을 완성하기 위해 반복한 수천 수만번의 연습과 노력에 주목하고 격려해달라”고 했다. 최 회장은 “저는 SK그룹 대표직 외에도 2030월드엑스포 민·관 합동유치위원회의 공동위원장직을 함께 맡고 있다”며 “이 말의 의미를 충분히 이해하실 거로 여긴다”라고 말했다. 객석 곳곳에선 웃음이 터졌다.      박형준 부산시장은 “GMF의 정신은 각자의 역할을 다해 음악의 본질에 접근하는 데 있다”며 “‘2030월드엑스포’가 지향하는 가치와 방향이 같다는 인상을 받는다”고 했다. 이어 “엑스포 준비를 마친 부산에 많은 지지와 성원을 당부드린다”고 밝혔다.   
"
‘기적의 연주’로 엑스포 부산 유치 기원...GMF 갈라콘서트 BIE 회원국 표심 겨눴다,2022-11-20 13:30,중앙일보,None,"
  



지난 18일 부산 아스티호텔 그랜드볼룸에서 열린 'GMF 갈라콘서트 2022' 공연의 마지막 무대를 아인스바움 윈드챔버 팀이 장식하고 있다. 박상문 기자       18일 오후 7시 부산 아스티호텔 그랜드볼룸. ‘GMF 갈라콘서트 2022(Charity Night Gala 2022 in BUSAN)’ 두 번째 무대에 ‘콘솔 피아노 앙상블’팀이 올랐다. 한 피아노를 두 명이 치는 포 핸즈(four hands) 연주팀이다. 발달장애인 남유신·이정수씨가 손잡은 콘솔 피아노 앙상블은 뮤지컬 영화 ‘위대한 쇼맨’의 OST로 유명한 ‘디스 이스 미(This is me)’를 관객에게 선사했다.      ━   세상 편견 맞선 여러 팀 무대 올라       완성도 높인 편곡과 둘의 완벽한 호흡에 객석에선 힘찬 박수가 터졌다. 원곡은 세상의 편견에 맞선 의지를 잘 담아내고 있는데 팀의 사연과 잘 닿아 있다. 콘솔 피아노 앙상블은 2년 전만해도 정작 ‘피아노’가 없었다. 매번 빌려 연습을 했다고 한다. 하지만 열악한 환경이 도전을 멈추게 할 수 없었다. 포털 크라우드펀딩에 사연이 알려지자 1만여명으로부터 650만원가량이 답지했다. 자신만의 피아노를 마련해 연습에 더욱 집중해 전문 예술인이란 꿈을 이뤘다.       이날 GMF 갈라콘서트엔 ‘아리아 난타’ ‘드림위드 앙상블’ ‘아인스바움 윈드챔버’ 등 연주팀도 무대에 올랐다. 전원 발달장애인, 혹은 일부 비장애인 단원으로 구성된 연주팀이다. 모두 GMF(Great Music Festival) 경연대회 수상자들이다. GMF는 전국 발달장애 음악인을 대상으로 하트하트재단이 주최하고 SK이노베이션·SM엔터테인먼트가 후원하는 행사로 2017년 시작돼 현재까지 6차례 진행됐다.     



'GMF 갈라콘서트 2022' 공연주최 측 최태원 SK그룹 회장이 박형준 부산시장(사진 가운데), 각국 대사 등과 기념촬영을 하고 있다. 박상문 기자       ━   GMF 갈라콘서트 의미는       갈라콘서트는 GMF의 후속 행사다. 지난해 12월 국내 주재하는 외국 대사와 그 가족 등을 초청해 처음 진행됐다. 음악으로 친목을 도모할 수 있는 데다 사회공헌의 뜻이 담겼다.      이번 GMF 갈라콘서트는 ‘2030월드엑스포’ 유치를 기원하는 뜻을 담아 부산을 찾았다. GMF를 주관하는 SK그룹의 최태원 회장은 한덕수 국무총리와 ‘2030월드엑스포 민·관 합동유치위원회’의 공동위원장직을 맡고 있다. 유치 장소는 내년 12월 국제박람회기구(BIE)에 속한 170개 국가의 비밀투표를 통해 결정되는데, 이날 콘서트에 초청된 41개국 중 1곳을 제외하고는 모두 BIE 회원국이다.       ━   최태원 “유치위원장 제맘 아시죠”...객석 웃음꽃        이날 갈라콘서트장을 직접 찾은 최태원 회장은 개회사에서 “(연주자들의) 재능보다는, 곡을 완성하기 위해 반복한 수천 수만번의 연습과 노력에 주목하고 격려해달라”고 했다. 그는 외교관들 앞에서 직접 ‘엑스포 지원 사격’을 부탁하지는 않았다.      다만 최 회장은 “저는 SK그룹의 대표직 이외에도 2030월드엑스포 민·관 합동유치위원회의 공동위원장직을 함께 맡고 있다”며 “여기 계신 분들께서는 이 말의 의미를 충분히 이해하실 거로 여긴다. 그게 바로 제가 전하고 싶은 메시지”라고 말했다. 최 회장 발언이 끝나자마자 객석 곳곳에선 웃음이 터져 나왔다.     



지난 18일 GMF 갈라콘서트 부산의 마지막 공연이 끝나자 관객들이 기립박수를 치고 있다. 박상문 기자       이는 최근 무함마드 빈 살만 사우디아라비아 왕세자가 한국을 방문한 것도 염두에 둔 발언으로 보인다. 최 회장은 빈 살만 왕세자를 만나 5000억 달러(약 670조원) 규모 네옴시티 사업을 중심으로 한 각종 협력 방안 등을 논의한 기업 총수 중 한 명이다. 그런데 사우디아라비아 리야드는 ‘2030월드엑스포’ 유치를 놓고 부산과 경쟁하는 후보 지역이기도 했다.     ━   박형준 “부산이 연대와 담론의 장 될 기회 달라”      좀 더 직접적인 호소는 박형준 부산시장이 맡았다. 박 시장은 “GMF의 정신은 단순히 경쟁, 생존에 매몰되지 않고 각자의 역할을 다해 음악의 본질에 접근하는 데 있다”며 “‘2030월드엑스포’가 지향하는 가치와 방향이 같다는 인상을 받는다”고 했다. 이어 박 시장은 “기후변화와 각종 격차, 차별, 새로운 기술이 만들어내는 또 다른 기회와 갈등에 대비하기 위해 세계는 연대하고 협력해야 한다”며 “부산은 그 담론의 장이 되고자 한다. 전 인류에 가장 큰 울림을 줄 수 있는 엑스포 준비를 마친 부산에 많은 지지와 성원을 당부드린다”고 밝혔다.     



최태원 SK그룹 회장(사진 왼쪽 세 번째), 박형준 부산시장(왼쪽 두 번째), 오지철 하트하트재단 회장(맨 오른쪽) 등이 GMF 갈라콘서트 2022 공연장에서 환담을 나누고 있다. 박상문 기자       이에 대해 마르시아 도네르 아브레우 주한 브라질 대사는 “초청과 환영에 감사드린다”며 “실제로 부산에 온 것은 오늘이 처음이다. 그런데 이 도시는 이미 주목받고 있는 것으로 느껴진다. ‘2030월드엑스포’에서 부산에 행운이 있길 바란다”고 화답했다.  
"
“아티스트 발굴하고 곡 매칭해요” 방송사도 A&amp;R팀 시대,2022-11-02 0:02,중앙일보,민경원 기자,"
  



‘스트릿 맨 파이터’ 리더 계급 미션에서 지코의 ‘새삥’에 맞춰 선보인 안무. [사진 Mnet]            A&amp;R(Artists and Repertorie). K팝 팬들에게는 익숙한 듯 낯선 단어다. 2005년 SM엔터테인먼트 A&amp;R파트 평사원으로 입사해 CEO 자리에 오른 이성수 공동 대표의 성공담 등을 통해 대중에게 알려진 업계 용어가 됐다. 기획사별로 편차는 있지만, 일반적으로 A&amp;R은 새로운 아티스트 발굴과 육성, 실질적인 앨범 제작에 이르기까지 폭넓은 과정을 아우른다. 초보 연습생을 상품성 있는 뮤지션으로 키워내기 위해 전사적 역량을 쏟아붓는 핵심 파트라 할 수 있다.      CJ ENM이 2020년 11월 방송사로는 이례적으로 A&amp;R팀을 꾸린 것도 그래서다. Mnet ‘프로듀스’ 시리즈가 큰 성공을 거둔 뒤 산하 기획사 웨이크원도 덩달아 몸집이 커지면서 이를 매끄럽게 수행할 수 있는 교두보가 필요해진 것. 지난해 ‘걸스플래닛999: 소녀대전’을 통해 결성된 케플러부터 여성듀오 다비치, 싱어송라이터 로이킴 등 소속 가수 면면도 다양하다. 지난달 말 서울 상암동에서 만난 제임스 리 A&amp;R팀장에게 지난 2년간 생긴 변화에 대해 물었다.      



제임스 리    Q : A&amp;R팀이 생긴 뒤 CJ ENM의 제작 과정이 어떻게 달라졌나. “기획사의 A&amp;R팀이 아티스트에게 어떤 음악이 가장 잘 어울릴까 고민하며 맞는 음악을 찾아가듯, 방송사 프로그램 자체를 아티스트 자리를 놓고 곡을 찾는다. CJ ENM A&amp;R팀이 생긴 뒤 가장 처음 한 작업은 ‘걸스플래닛’인데, 이 프로그램의 에너지를 이어받은 케플러 ‘와다다’ 같은 곡이 탄생할 수 있었다.”  Q : ‘스트릿 맨 파이터’에서 발표한 음원도 화제가 됐다. A : “지난해 ‘스트릿 우먼 파이터’부터 ‘스트릿댄스 걸스 파이터’를 진행하면서 댄스에 최적화된 음원 제작 필요성을 느꼈다. OTT(온라인 동영상 서비스) 등 저작권 이슈도 있었다. 제작진 및 음악감독과 함께 ‘스맨파’ 출연진이 확정되기 전부터 후보군에 맞춰 트랙 작업을 시작했다. 계급 미션을 위해 만든 지코의 ‘새삥’이 가장 큰 성공을 거뒀지만 윤미래와 비비의 ‘로우(LAW)’도 너무 좋았다. 메가 크루 미션에는 NCT 태용·마크의 ‘릿(LIT)’이나 스트레이 키즈의 ‘헤이데이(HEYDAY)’ 등 아이돌 그룹이 참여했는데 확실히 어디서 어떻게 살려야 하는지 퍼포먼스에 대한 이해도가 높았다.”    제임스 리 팀장은 미국 코네티컷대에서 심리학을 전공하고 LA의 뮤지션스 인스티튜트에서 사운드 엔지니어링을 공부한 독특한 이력의 소유자다. 2013년 한국으로 건너온 후에는 스타제국 등을 거쳐 2016년 CJ ENM에 입사했다. 그는 “미국에서 태어났지만 한국에서 학창 시절을 보냈기 때문에 K팝에 대한 관심이 컸다. K팝이 조금씩 부상하는 것을 보면서 중간자 역할을 할 수 있을 것이라고 생각했다”고 말했다.      2019년 하이브 산하 쏘스뮤직으로 자리를 옮겨 여자친구를 담당했던 그는 “방시혁 프로듀서와 일을 하며 최상의 콘텐트를 만들기 위해 타협하지 않는 마인드를 배웠다”고 말했다. 그는 “결국 A&amp;R은 아티스트와 수많은 사람을 연결하고 조율하는 작업이기 때문에 ‘아티스트 앤 릴레이션(Artists &amp; Relations)’의 약자 같다”면서 “이제 K팝은 전 세계에서 통용되는 하나의 장르가 됐다. 예전엔 해외 작곡가들이 주로 밑바탕이 되는 트랙을 만들고 한국에서 탑라인(멜로디)을 썼는데 지금은 그 반대의 경우도 많다”고 덧붙였다.  
"
