TITLE,DATE,PRESS,REPORTER,CONTENT
'코로나 담당' 복지부차관 확진…방송가는 '런닝맨' 줄확진 비상,2022-02-11 18:26:54,중앙일보,고석현 기자,"
  



류근혁 보건복지부 2차관(중앙재난안전대책본부 제1총괄조정관). [사진 복지부]           국내 신종코로나바이러스 감염증(코로나19) 확산세가 이어지는 가운데, '코로나 대응'을 담당하는 류근혁 보건복지부 제2차관도 양성판정을 받았다. 복지부 제2차관은 코로나19 사태로 인해 2020년 9월 신설된 자리로, 보건 업무를 담당한다.      11일 복지부는 ""류 차관이 자가검사키트에서 양성이 확인돼 세종시 보건소에서 PCR(유전자 증폭)검사를 실시한 결과, 오늘 오후 4시 15분경 확진 판정을 받았다""고 밝혔다.      복지부는 이날 오후 5시로 예정돼 있던 류 차관의 수도권 공동대응상황실 현장점검 일정을 취소했다고 덧붙였다.그는 지난해 12월 15일 3차 접종을 완료했다. 복지부는 또 “중대본 회의 등 참석자 중 복지부 장관을 포함해 국장급 이상은 신속항원검사를 실시했다”며 “현재 자가검사키트 검사 결과 양성인 사람은 없다”고 했다.    ━   지석진·조권 '확진' 하하 '양성'…연예계 비상      



SBS 예능프로그램 '런닝맨' 멤버들. [사진 SBS]       한편 연예계도 코로나19 확산 탓에 비상이 걸렸다. SBS 인기 예능프로그램 '런닝맨' 출연진도 전날에 이어 확진자가 늘고 있다. 전날 김종국·양세찬의 확진에 이어, 자가검사키트에서 양성반응을 보였던 지석진도 PCR검사에서 확진판정을 받았다.      지석진의 소속사 스카이이엔엠은 지석진의 확진판정 소식을 알리며 ""방역 당국의 지침에 따라 일주일간 자가격리에 들어갈 예정""이라고 밝혔다. 그러면서 ""지석진은 지난해 11월께 백신 접종을 2차까지 마쳤으며 현재 건강에는 큰 이상이 없다""고 덧붙였다.      함께 방송에 출연하는 하하(본명 하동훈)도 이날 자가검사키트 결과 양성 반응이 나와 PCR검사를 받고 결과를 기다리고 있다. 하하 측은 ""미열 등 경미한 증상을 느껴 전날에 이어 자가검사키트 검사를 다시 한 결과 양성 반응이 나왔다""고 밝혔다. 하하도 2차 접종을 마친 상태다.      그룹 2AM의 멤버 조권도 콘서트를 하루 앞두고 확진판정을 받았다. 조권의 소속사 큐브엔터테인먼트는 이날 ""조권이 전날 자가검사키트에서 양성 반응이 나와 PCR 검사를 한 결과, 오늘 확진 판정을 받았다""고 밝혔다. 이에 따라 약 9년 만에 열릴 예정이던 2AM의 단독 콘서트도 취소됐다. 조권은 코로나19 백신 3차 접종까지 마친 것으로 파악됐다.  
"
"수진 일부 팬 ""너도 가만 안둬""…학폭 폭로자에 악플 테러",2021-08-15 13:18:05,중앙일보,한영혜 기자,"
  



(여자)아이들 수진. 뉴스1           학폭(학교폭력) 의혹이 제기됐던 아이돌 그룹 ‘(여자)아이들’ 멤버 수진(24·본명 서수진)이 팀 탈퇴를 선언했다. 탈퇴한 올해 2월 서수진의 학폭 의혹 주장이 나온 지 약 6개월 만이다. 그러자 일부 팬들이 학폭을 처음 제기한 네티즌 측 소셜미디어를 찾아 악성 댓글을 쏟아내고 있다.        앞서 소속사 큐브엔터테인먼트는 14일 수진의 팀 탈퇴를 결정했다. 소속사는 “금일부로 서수진의 팀 탈퇴를 결정했다”며 “향후 (여자)아이들은 5인 체제로 활동을 이어나갈 예정”이라고 밝혔다.        그러자 수진의 학폭 의혹을 처음 제기한 네티즌 A씨 측의 소셜미디어로 일부 팬들이 몰려 악플을 달고 있다.       탈퇴 소식에 일부 팬들은 “가만둘 수 없다”, “탈퇴까지 시켜야 했나”, “피해 봤다”, “사랑하는 사람 잃어 봤느냐” 등의 비판 댓글을 달았다.      다수 네티즌들은 탈퇴 기사에 “인과응보”, “학폭은 퇴출이 답”, “시간 지나도 죄지은 건 꼭 받는 걸 보여 줘야한다” 등의 댓글을 달았다.      지난 2월 제기됐던 수진의 학폭 의혹은 “서수진이 (중학생 시절) 화장실에 제 동생과 동생 친구를 불러다가 서로 뺨을 때리게 했다”고 A씨가 밝힌 것으로 시작됐다. A씨는 당시 “수진이 ‘이제부터 ○○○ 왕따’라는 단체문자를 돌리기도 했다”면서 “내 동생의 돈을 뺏어가고 괴롭힌 애가 아이돌이 돼서 TV에 뻔뻔하게 얼굴 들고 나온다”고 주장했다.      A씨는 또 “나쁜 일을 한 사람은 꼭 돌려받는다고 생각했다”면서 “하지만 저렇게 연예인이 돼서 저의 학창시절은 망쳐놓고 아무것도 모르는 팬들에게 둘러싸여 수줍고 착한 이미지로 활동하는 것이 괴롭고 고통스러웠다”고 주장했다.    
"
가요계도 코로나 초비상…장민호·비투비 이민혁 확진,2021-07-17 17:41:13,중앙일보,나운채 기자,"
  



'미스터트롯' 장민호(왼쪽에서 네번째)가 지난해 12월5일 'MMA 2020'(멜론뮤직어워드 2020)에 참석해 '핫트랜드상을 수상한 뒤 소감을 말하고 있다. 카카오 제공. 뉴스1           TV조선 트로트 프로그램 ‘미스터트롯’ 출신 가수 장민호와 아이돌그룹 비투비의 멤버 이민혁 등이 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받았다.      장민호의 매니지먼트를 맡고 있는 ‘뉴에라프로젝트’는 17일 공식 팬 카페에 글을 올려 “장민호가 코로나19 검사 결과 확진 판정을 받았다”며 “현재 자체 자가격리 중이며 건강상 특이사항은 없다”고 알렸다.      이어 “장민호는 공식 일정을 취소하고, 방역 당국의 지침에 따를 것”이라며 “동선이 겹치거나 접촉이 있었던 직원, 현장 스태프들도 모두 검사를 진행하며 필요한 조치를 할 예정”이라고 설명했다.      소속사는 장민호 외 미스터트롯 톱6 임영웅·영탁·이찬원·김희재·정동원은 현재 자체 자가격리를 유지하고 있다고도 전했다. 5명 모두 음성 판정을 받은 것으로 알려졌다.      



그룹 비투비 포유(BTOB 4U) 이민혁이 지난해 11월16일 오후 서울 광진구 예스24 라이브홀에서 진행된 미니 1집 '인사이드'(INSIDE)의 타이틀곡 '쇼 유어 러브'(Show Your Love) 발매 기념 쇼케이스에서 인사말을 하고 있다. 뉴스1           앞서 보컬 트레이너의 코로나19 확진으로 검사를 받았다가 음성 판정을 받은 비투비 멤버 이민혁도 이날 확진 판정을 받았다.      소속사 ‘큐브엔터테인먼트’는 “(이민혁은) 신속항원검사와 PCR 검사 모두 음성 판정을 받은 후 자가격리 중이었다”며 “2번에 걸쳐 진행된 최초 검사에서 음성 판정을 받았으나 지난 16일 기침 및 발열 증상을 보여 보건소를 찾아 코로나19 PCR 검사를 진행하였고 확진 판정을 받았다”고 설명했다.      그러면서 “(이민혁은) 보건당국의 방역지침에 따라 필요한 조치와 함께 안정을 취하고 있고, 당사는 빠른 쾌유를 위해 최선을 다하도록 하겠다”며 “많은 분께 심려를 끼친 점 다시 한번 사과드린다”고 덧붙였다.      최근 방송가에서는 IHQ 예능 프로그램 ‘리더의 연애’에 출연한 배구선수 출신 김요한과 모델 출신 한혜진이 코로나19 확진 판정을 받은 바 있다. 이들이 출연한 다른 프로그램 출연자 및 방송 스태프들이 연이어 코로나19 검사를 받았고, 또 다른 확진자가 나오면서 방송계에 비상이 걸렸다는 평가가 나온다.  
"
‘대마 161차례 흡입 혐의’ 비투비 前멤버 정일훈에 징역 4년 구형,2021-05-20 16:48:06,중앙일보,이지영 기자,"
  



정일훈. 일간스포츠       검찰이 대마초를 여러 차례 흡입한 혐의로 재판에 넘겨진 아이돌그룹 비투비의 전 멤버 정일훈(27)에게 징역형을 구형했다.      20일 검찰은 서울중앙지법 형사합의22부(양철한 부장판사) 심리로 열린 결심 공판에서 “피고인 정일훈에게 징역 4년을 선고하고 1억3300여만원을 추징해 달라”고 재판부에 요청했다.      이날 정일훈은 최후진술에서 “저를 믿어준 많은 분들께 실망을 드려 죄송하고 이 사건을 겪으며 인생을 되돌아봤다”며 “비록 돌이킬 수 없는 일이 됐지만 이 사건으로 인한 고통과 깨달음을 평생 갖고 명심하며 부끄럼 없이 살아가겠다”고 말했다.      정일훈 측 변호인은 최후변론에서 “피고인이 현재 뼈저리게 반성하고 있다”며 “어린 나이에 작곡가와 연습생 등으로 연예계 활동을 하며 심한 스트레스를 받았고 잘못된 방법으로 스트레스를 해소하려 했다”고 선처를 호소했다.      정일훈은 지난 2016∼2019년 총 161차례에 걸쳐 1억3000여만원어치 대마를 매수해 흡입한 혐의(마약류관리법 위반) 혐의로 올해 4월 재판에 넘겨졌다.        이 사실이 알려지자 소속사인 큐브엔터테인먼트는 작년 12월 정일훈의 탈퇴를 결정했다고 발표했다.      재판부는 다음 달 10일 판결을 선고한다.      이지영 기자 lee.jiyoung2@joongang.co.kr  ▶ 그가 들려주는 이야기, 이상언의 '더 모닝'▶ 건강한 주식 맛집, 앤츠랩이 차린 메뉴▶ '실검'이 사라졌다, 이슈는 어디서 봐?ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지
		"
"
			‘마약혐의’ 정일훈, 비투비 탈퇴…“깊이 반성하고 책임 통감”
		",2020.12.31. 오후 3:28,None,None,None
코로나發 위기에도 강한 '스튜디오 까에' 석달새 매출 11배 비결,2021-01-15 17:43:27,중앙일보,None,"
  



〈사진= 스튜디오 까에 제공〉           코로나19 사태로 인해 대면(對面) 산업 전체 매출 감소세가 지속되던 작년 말, 코로나발 위기를 되레 매출 확대 기회로 삼은 대관 플랫폼이 있어 주목받고 있다.      홍대에 위치한 복합문화공간 '스튜디오 까에'는 수도권 사회적 거리두기 2.5단계 상향 조치가 내려졌던 작년 12월, 개업 이래 사상 최고치 매출액을 기록했다. 이는 9월 매출액 대비 11배에 달하는 수치로 알려졌다.      프랑스어로 '네모나다'라는 뜻의 '까에(carré)'로 이름 붙여진 이곳은 천장 사각 파사드 조명과 빛을 반사하는 사각 무대 세트 구조로 이루어진 60평 규모의 스튜디오이다.      미디어 커머스 기업 이상미디랩이 재작년 12월 개업한 이래 파티, 쇼케이스 등의 이벤트 스튜디오로 주로 이용되어 왔지만 작년 상반기 코로나19 직격탄을 맞으면서 영업 위기를 맞았다.        이에 스튜디오 까에 측은 기존 오프라인 행사장에서 온라인 언택트 촬영장으로 공간 개념을 재정의하며 운영 전략의 대전환을 꾀하기 시작했다.      특히, 라이브 스트리밍 촬영에 최적화된 환경을 조성하기 위해 △풍부한 전력과 빠른 인터넷망 △빔프로젝터와 스크린 △음향기기와 무선마이크 △대형냉난방기 및 대형냉장고 등 전문 장비 구축에 과감히 투자했다.      그 결과, 스튜디오 까에는 작년 하반기에 카카오TV 'YO! 너두' 프로그램 및 엠넷 '쇼미더머니9' 프로그램 출연진의 뮤직비디오 촬영지로 선정되는가 하면 코드그라피 패션 룩북 촬영지로 선정되는 등 여러 장르를 넘나드는 곳으로 러브콜을 받는 장소로 재탄생했다.      또한, 지난달에는 빅히트 엔터테인먼트 'HIT IT 8'의 최종 오디션 장소 선정을 시작으로 엔브이 엔터테인먼트와 큐브 엔터테인먼트도 촬영을 다녀간 것으로 전해졌다.      스튜디오 까에 측은 ""거리두기 강화 조치가 시행된 후 대관 예약이 취소되거나 계획했던 일에 착오가 생기는 등 어려움이 있었지만, 한편으로는 이를 통해 의미 있는 마케팅 지표와 체계적 대응 방안을 마련하게 된 계기가 되었다""며 ""정부 방역 지침을 준수하여 이번 달 예정된 CF 광고 촬영 조율과 코로나로 인해 연기되었던 비대면 콘서트 재개 시점을 검토하는 게 새해 첫 업무""라고 밝혔다.      한편, 고객 입장에서 ‘서울에 있는 완성형 촬영장소’라는 희소성도 스튜디오 까에를 최종 촬영지로 낙점하는 데에 영향을 미쳤다는 게 업계의 평가다.      스튜디오 까에는 별도의 무대와 조명을 설치할 필요 없이 촬영에 돌입할 수 있는 완성형 스튜디오로, 파사드 조명을 활용해 감각적인 공간 디자인 연출이 가능하다.      이는 촬영과 레코딩을 동시에 '투트랙'으로 진행할 수 있는 스튜디오가 많지 않은 데다가, 국내 유일의 천장 파사드 조명이 영상미를 끌어올리는 데에 상당한 역할을 했기 때문으로 알려졌다.      대관 담당자에 따르면, ""고객사로부터 가장 많이 받는 문의사항 역시 파사드 조명 활용법""이라고 밝혔다. 그러면서 담당자는 ""고객 의견을 반영하여 현재 고정색 8개와 패턴 10개로 구성된 파사드 조명색을 조금 더 다양화하는 리뉴얼 작업을 진행 중""이라고 덧붙였다.      스튜디오 까에의 또 다른 강점으로는 서울 마포구에 위치한 입지 조건을 들 수 있다. 관계자 말에 따르면, ""남양주나 파주로 장거리 촬영에 나설 경우 새벽 버스로 이동해 무대 세트를 설치하고 촬영과 철수를 반복하는 일련의 과정에 있어 에너지 소모가 상당한 것으로 들었다""며 ""따라서 프로덕션 입장에서는 기본적 고려 조건이 이동시간과 비용이 될 수밖에 없어 촬영지 1순위로 스튜디오 까에를 언급하는 편""이라고 설명했다.      스튜디오 까에는 올해 목표로써 브랜드 영향력 강화에 방점을 찍고 국내외 디렉터 및 작가들과 적극적으로 소통해나간다는 포부를 밝혔다.      스튜디오 까에 대관을 비롯한 기타 자세한 사항은 공식 홈페이지 또는 네이버 예약을 통해 확인할 수 있다.  온라인 중앙일보  ▶ 네이버 구독 첫 500만 중앙일보 받아보세요▶ 넌 뉴스를 찾아봐? 난 뉴스가 찾아와!▶ 백신 트래커, 한눈에 보는 코로나와의 전쟁ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지
		"
"서신애, 수진 학폭 폭로 ""2년간 복도 등 어디서나 욕설·비난""",2021-03-26 13:12:11,중앙일보,신혜연 기자,"
			배우 서신애(23)가 걸그룹 (여자)아이들 멤버 수진(본명 서수진·23)의 학교폭력 피해자 중 한 명이었다는 사실을 인정했다.      



수진. 일간스포츠           26일 서신애는 자신의 SNS에 글을 올리고 수진에게 당한 학교폭력을 구체적으로 언급했다.      서신애는 ""저를 거론하신 그분은 2년 동안 등굣길, 쉬는 시간 복도, 급식실, 매일같이 어디에서나 무리와 함께 불쾌한 욕설과 낄낄거리는 웃음, '별로 예쁘지도 않은데 어떻게 연예인을 할까', '어차피 쟤는 한물간 연예인', '저러니 왕따 당하지', '선생들은 대체 뭐가 좋다고 왜 특별 대우하는지 모르겠어' 등등 꾸준한 근거 없는 비난과 인신공격을 했다""고 적었다.     



서신애. 일간스포츠           그러면서 ""그저 어린 학생들의 시기와 질투였을 수도, 스쳐 지나가듯 했던 말이었을 수도 있겠지만 저에게는 마음속 깊이 상처가 된 말들로 지금까지 남아있다""며 ""그때 받은 상처들은 점점 큰 멍으로 번졌고 사람에 대한 두려움들이 생겨나기 시작했다. 그 두려움들은 트라우마로 자리 잡아 저를 내성적인 성격으로 변하게 했고 고등학교 진학에 있어 큰 걸림돌이 된 것도 사실이다. 그로 인해 물리적인 폭력이 아닌 정신적인 폭력 또한 한 사람에게 평생의 상처로 남게 한다는 걸 깨달았다""고 덧붙였다.       또 ""서신애와 대화한 적이 없다""는 수진의 주장에 대해서 ""본인은 기억이 나지 않고 저와 대화를 나눈 적이 없다 하는데, 맞다. 일방적인 모욕이었을 뿐""이라고 설명했다.       서신애는 ""제 뒤에서 본인의 무리 속에서 함께했던 멸시에 찬 발언과 행위들조차 절대 아니라 단정 지으시니 유감이라 생각한다""며 ""어떤 증인과 증거를 가지고 계신지는 모르겠지만 그 분의 선택적 기억이 제가 얘기하는 모든 일을 덮을 수 있는 진실한 것들인지 묻고 싶다""고 했다.      끝으로 서신애는 ""지금도 학교폭력으로 인하여 힘들어하는 분들이 계신다면 용기 내어 주변에 도움을 요청하라. 저는 그러지 못했고 시간이 지나면 점차 괜찮아질 거라 믿고 있었지만 그게 아니었음을 알게 됐다""고 덧붙였다.       앞서 지난달 한 누리꾼이 자신의 친동생이 수진으로부터 폭력을 당했으며 배우 서신애도 수진에게 괴롭힘을 당했다고 주장하는 글을 온라인에 게재했다.       수진의 소속사인 큐브엔터테인먼트 측은 ""서신애 소속사로 연락을 해도 돌아오는 대답은 없었다""며 ""수진은 학창 시절 어떠한 괴롭힘도, 뒤에서 욕을 한 적도 없다""는 입장을 고수해왔다. 그러면서 ""서신애가 명확한 입장을 밝혀주기를 강력히 요청한다""고 밝혀왔다.       



서신애 인스타그램           서신애는 앞서 수진 측이 ""학교폭력 루머는 사실이 아니""라는 입장을 발표한 날 ""None of your excuse""(변명할 필요 없다)이란 게시글을 SNS에 올렸고, 수진의 활동 중단이 발표된 지난 4일에도 ""그대들의 찬란한 봄은 나에게 시린 겨울이었고 혹독하게 긴 밤이었다""는 글을 올린 바 있다.       아래는 서신애 입장 전문.      안녕하세요, 배우 서신애입니다. 10년 전의 저는 어렸고 용기가 없는 사람이었습니다. 하지만 이번에도 두려움과 망설임으로 임한다면 먼 훗날 제가 저 자신에게 참 많이 실망하고 후회할 것 같아 용기를 내려 합니다.    저는 어린 시절부터 연예계 활동을 했지만, 학교 안에서는 다른 아이들과 같은 평범한 학생이었습니다. 중학교에는 2학년 첫 학기에 전학을 왔고 같은 반 친구들과 잘 어울리기 위해 노력했습니다.    저를 거론하신 그분은 2년 동안 등굣길, 쉬는 시간 복도, 급식실, 매일같이 어디에서나 무리와 함께 불쾌한 욕설과 낄낄거리는 웃음, ""별로 예쁘지도 않은데 어떻게 연예인을 할까"" ""어차피 쟤는 한물간 연예인"" ""저러니 왕따 당하지"" ""선생들은 대체 뭐가 좋다고 왜 특별 대우하는지 모르겠어"" 등등 꾸준한 근거 없는 비난과 인신공격을 했습니다. 그저 어린 학생들의 시기와 질투였을 수도, 스쳐 지나가듯 했던 말이었을 수도 있겠지만 저에게는 마음속 깊이 상처가 된 말들로 지금까지 남아있습니다. 그때 받은 상처들은 점점 큰 멍으로 번졌고 사람에 대한 두려움들이 생겨나기 시작했습니다. 그 두려움들은 트라우마로 자리 잡아 저를 내성적인 성격으로 변하게 했고 고등학교 진학에 있어 큰 걸림돌이 된 것도 사실입니다. 그로 인해 물리적인 폭력이 아닌 정신적인 폭력 또한 한 사람에게 평생의 상처로 남게 한다는 걸 깨달았습니다.    본인은 기억이 나지 않고 저와 대화를 나눈 적이 없다 하는데, 맞습니다. 일방적인 모욕이었을 뿐입니다. 제 뒤에서 본인의 무리 속에서 함께 했던 멸시에 찬 발언과 행위들조차 절대 아니라 단정 지으시니 유감이라 생각합니다. 그리고 어떤 증인과 증거를 가지고 계신지는 모르겠지만 그 분의 선택적 기억이 제가 얘기하는 모든 일을 덮을 수 있는 진실한 것들인지 묻고 싶습니다.    지금도 학교폭력으로 인하여 힘들어하는 분들이 계신다면 용기 내어 주변에 도움을 요청하세요. 저는 그러지 못하였고 시간이 지나면 점차 괜찮아질 거라 믿고 있었지만 그게 아니었음을 알게 되었습니다.    이번 일로 인하여 많은 분들께 걱정과 염려를 끼친 점 송구스럽게 생각합니다. 앞으로 개인적인 일이 아닌 배우로서 다양한 활동으로 보답해 드리고 싶습니다. 다가오는 4월에도 행복하시고 코로나로 인하여 많이 지쳐있고 힘드실 텐데 힘내시면 좋겠습니다. 감사합니다.      신혜연 기자 shin.hyeyeon@joongang.co.kr    ▶ 소름돋게 잘 맞는 초간단 정치성향테스트▶ 넌 뉴스를 찾아봐? 난 뉴스가 찾아와!▶ 당신이 궁금한 코로나, 여기 다 있습니다ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지
		"
"
			브레이브걸스 사인 CD 중고거래 의혹에…이휘재 ""관리 소홀"" 사과
		",2021.03.22. 오후 12:04,None,None,None
"(여자)아이들 수진 소속사 ""학폭 주장 게시자·악플러 고소""",2021-03-20 00:22:54,중앙일보,신혜연 기자,"
			걸그룹 (여자)아이들 멤버 수진의 소속사 큐브엔터테인먼트가 수진의 학교폭력 가해를 주장한 글 게시자와 악플러를 고소했다.     



걸그룹 (여자)아이들 멤버 수진. [큐브엔터테인먼트 제공]           19일 소속사는 ""오늘 강남경찰서에 (가해 주장) 최초 게시자를 포함한 모든 허위사실 유포자들 및 악플러들에 대해 고소장을 제출했다""고 밝혔다.     이어 ""현재까지 당사가 파악한 허위 사실이 확인된 사안들과 관련 증거들을 모두 제출하고 수사기관의 엄정한 수사를 통해 진실을 밝히고자 한다""며 ""또한 선처 없이 민형사상의 책임도 강력하게 물을 것""이라고 했다.     또 ""이후에도 관련 건에 대한 허위사실 유포 및 악의적인 목적의 인신공격성 악플에 대해서는 다시 한번 강경한 법적 조처를 할 예정""이라고 강조했다.     최근 온라인 커뮤니티에는 수진이 학창시절 학교폭력을 저질렀다는 주장이 불거졌다.      소속사는 당시 정황을 파악한 결과 폭력 사실은 확인되지 않았다고 줄곧 입장을 밝혀왔다.      신혜연 shin.hyeyeon@joongang.co.kr    ▶ 소름돋게 잘 맞는 초간단 정치성향테스트▶ 넌 뉴스를 찾아봐? 난 뉴스가 찾아와!▶ 당신이 궁금한 코로나, 여기 다 있습니다ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지
		"
'학폭의혹' 수진 활동중단···뒤늦게 주목받는 서신애 그 에세이,2021-03-05 12:31:14,중앙일보,None,"
  



배우 서신애. 일간스포츠           그룹 (여자)아이들 수진이 학교 폭력 의혹으로 활동을 중단하자 배우 서신애가 인스타그램에 의미심장한 글을 남겼다.       서신애는 4일 밤 “그대들의 찬란한 봄은 나에게 시린 겨울이었고 혹독하게 긴 밤이었다”고 시작하는 장문의 글을 게재했다.        그는 “영원할 것만 같던 그대의 여름 끝에 나는 왜 여전히 겨울일까 의문이 들었다”며 “지나간 계절의 장면은 잊히지 않는다. 그 날의 온도, 그 날의 냄새, 그 날의 행동. 아물지 못해 울컥 멱차오르는 기억들을 애써 묻으며 그대의 계절을 조용히 응원해볼까 하는 생각도 해보았다”고 적었다.        그러나 “사람의 마음은 참으로 간사한지라 그대들의 계절을 시새움 하게 되더라”고 고백한 서신애는 “빙판길을 녹일 수 없다면 부숴버리자. 그러자 참으로 길고 긴 겨울밤의 끝에 그동안 알 수 없던 햇살이 옅게 느껴졌다”고 전했다.        그러면서 “어디선가 여전히 아픈 겨울을 보내고 있을 당신에게 보잘 것 없는 나 역시 당신을 위해 자그마한 햇살을 비추고 있다는 걸 알아주길”이라고 응원의 메시지를 전했다.        앞서 서신애는 수진의 학교폭력 의혹의 피해자로 언급됐다. 서신애와 수진은 중학교 동창이다. 이와 관련해 수진은 “서신애 배우와는 학창시절 대화를 나눠 본 적도 없다. 이 분께도 이 일로 피해가 간 것 같아 죄송하다”고 밝혔다. 그러자 서신애는 인스타그램 스토리에 지난해 발매된 빌리 아일리시의 노래 제목을 게재했다. 노래 가사는 “난 네 친구도 아니고, 무엇도 아냐” “넌 네가 특별한 사람인 줄 알았겠지” 등의 내용이 담겼다.        (여자)아이들 소속사 큐브엔터테인먼트는 이날 수진이 활동을 중단하고 당분간 팀은 5인 체제로 활동한다고 알렸다. 하지만 수진의 학폭 의혹에 대해서는 여전히 “사실 확인이 되지 않았다”고 밝혔다.        서신애는 지난해 에세이 『마음의 방향』을 출간한 작가다. 이 책에는 서신애가 과거 인간관계에서 아픔을 겪었던 일과 이를 극복하려는 자세를 담은 내용도 담겼다.        서신애는 “수많은 인간관계에서 의도하든 의도하지 않았든 누군가에게는 상처를 주고 피해를 주고 힘들게 해놓고 나는 그 결과로 행복을 얻었을 수도 있겠구나. 내가 기분 나쁠 일이라면 상대방 역시 기분 나쁠 일일 것이라는 배려 말이다. 나 역시 그런 사람일 수 있다는 것을 잊지 말자”고 적었다.    다음은 서신애의 글 전문. 그대들의 찬란한 봄은 나에게 시린 겨울이었고 혹독하게 긴 밤이었다.   ⠀   영원할 것만 같던 그대의 여름 끝에 나는 왜 여전히 겨울일까 의문이 들었다. 그래서 내 마음에 쌓인 눈을 녹이고 사무치는 존재를 잊기 위해 노력했다.   나의 겨울은 혼자 만들어진 것이 아님에도 이겨내기 위해선 늘 혼자만의 조용한 싸움이 필요했다. 내 사람들을 만났고 미뤄왔던 일들을 하기 시작했다. 이따금 창백한 바람이 불어 금이 가긴 해도 이정도인 것만으로도 감사했다.   ⠀   지나간 계절의 떠올림은 쉽지 않겠지만 보냈던 계절의 장면은 잊혀지지 않는다. 그 날의 온도, 그 날의 냄새, 그 날의 행동.. 아물지 못해 울컥 멱차오르는 기억들을 애써 묻으며 그대의 계절을 조용히 응원해볼까, 하는 생각도 해보았다. 사람의 마음은 참으로 이기적인지라 그럴 때마다 애써 녹인 눈은 얼어붙어 빙판길이 되어버렸다.   그래서 엉망이 되어버린 나의 계절을 원망하기도 했다. 좀 더 이겨내기 위해 노력해 볼걸, 더 아무렇지 않게 행동해 볼걸.. 그럴수록 사람의 마음은 참으로 간사한지라 그대들의 계절을 시새움하게 되더라.   ⠀   이토록 매서운 겨울은 아름답진 못해도 나의 매화는 추운 겨울의 기운 속에서 맑은 향기를 내었다. 이렇게 무너지기엔 내가 너무 가여웠다. 나의 계절에 햇살을 비춰 주는 사람들에게 미안했다.   나는 더이상 겨울에 머물러 있을 이유가 없다. 빙판길을 깨부시자. 녹일 수 없다면 부셔버리자.   ⠀   그제야 참으로 길고 긴 겨울밤의 끝에 그동안 알 수 없던 햇살이 옅게 느껴졌다. 주변을 살피니 아직은 날카로운 바람이 흩날려도 녹았던 눈으로 인해 질척이던 땅이 조금씩 굳기 시작한다. 이제 곧 어린 봄의 새싹이 돋아나겠지.   ⠀   어디선가 여전히 아픈 겨울을 보내고 있을 당신에게 보잘 것 없는 나 역시 당신을 위해 자그만한 햇살을 비추고 있다는 걸 알아주길. 당신도 참으로 가슴 저리게 찬란한 인생을 살아가는 중이기에.      이가영 기자 lee.gayoung1@joongang.co.kr   ▶ 네이버 구독 첫 500만 중앙일보 받아보세요▶ 넌 뉴스를 찾아봐? 난 뉴스가 찾아와!▶ 당신이 궁금한 코로나, 여기 다 있습니다ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지
		"
"
			학폭 논란 수진, 활동 중단 ""다툼은 했으나 폭력은 없었다""
		",2021.03.04. 오후 10:05,None,None,None
