TITLE,DATE,PRESS,REPORTER,CONTENT
방시혁·정욱 '인디 파워 플레이어스',2020-06-17 3:05,조선일보,None,"




방시혁(왼쪽), 정욱 방시혁 빅히트엔터테인먼트 의장과 정욱 JYP엔터테인먼트 대표이사가 미국 빌보드가 꼽은 '2020 인디 파워 플레이어스(Indie Power Players)'에 선정됐다. '인디 파워 플레이어스'는 미국 3대 메이저 레이블인 유니버설 뮤직 그룹, 소니 뮤직 엔터테인먼트, 워너 뮤직 그룹을 제외하고 세계 음악시장에서 독자적인 성과를 낸 레이블과 유통사 인사들을 대상으로 선정한다. 		▶ 유용원 군사전문기자가 풀어내는 軍의 비밀  '밀톡' 		▶ 과학이 이렇게 재밌을수가~ '사이언스 카페' 		▶ 조선일보 뉴스를 네이버에서 확인하세요	- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 -
"
빌보드 33위·오피셜 17위… 美·英 차트 진격한 블랙핑크,2020-06-10 5:02,조선일보,None,"
블랙핑크의 신곡 '사워 캔디' 국내 걸그룹 최고 기록 세워				블랙핑크가 전 세계 양대 차트인 미국 빌보드와 영국 오피셜에서 국내 걸그룹 최고 기록을 세웠다.빌보드는 8일(현지 시각) 블랙핑크와 레이디 가가가 부른 '사워 캔디'가 싱글차트 '핫100'의 33위를 차지했다고 밝혔다. K팝 걸그룹이 이룬 빌보드 최고 순위다. 이 곡은 앞서 지난 5일 영국 오피셜차트 17위로 처음 진입하기도 했다. 이 역시 K팝 걸그룹 중 최고 성적이다.8일 걸그룹 트와이스도 최근 발매한 미니 9집 앨범 '모어 앤드 모어'로 빌보드 앨범 차트에 200위로 처음 진입했다. 트와이스가 빌보드 메인 차트에 진입한 것은 이번이 처음이다. 방탄소년단(BTS)으로 시작된 K팝 열풍을 이제 걸그룹들이 이어가고 있다.2016년 데뷔한 블랙핑크는 YG엔터테인먼트의 유일한 걸그룹. 해외 활동을 크게 하지 않았지만, 유튜브 등에서 먼저 반응이 왔다. 별명도 '유튜브 퀸'. 현재 '뚜두뚜두' 뮤직비디오가 11억뷰를 돌파한 데 이어 1억뷰 넘는 영상만 18편이다. '사워 캔디'도 지난 7일 유튜브가 발표한 '글로벌 유튜브 송 톱 100' 1위다. 유튜브 측은 ""공식 뮤직비디오 없이 오디오 영상만으로 1위를 차지한 것은 이례적""이라고 밝혔다.앞서 빌보드에서 K팝 걸그룹이 세운 기록도 '킬 디스 러브(41위)' '뚜두뚜두(55위)' '키스 앤드 메이크업(93위)' 등 모두 블랙핑크 곡이다. 영국 오피셜 차트에도 세 곡을 싱글 톱 40에 올린 최초 K팝 걸그룹이다.블랙핑크의 최대 강점은 영미권이 좋아하는 강하고 세련된 이미지와 아시아권이 좋아하는 귀엽고 예쁜 이미지를 모두 가졌다는 것. 멤버 넷의 개성과 팬덤도 강하다는 것이 장점이다. 레이디 가가와 두아 리파 모두 먼저 블랙핑크에 컬래버레이션을 제안했다.



글로벌 음악 스트리밍 기업 ‘스포티파이’가 미국 뉴욕 맨해튼 타임스스퀘어에 건 트와이스 9집 앨범 ‘모어 앤드 모어’의 대형 광고. /Spotify Republic 현재 빌보드 순위 경쟁은 '누구와 함께하느냐'. 8일 발표된 '핫100' 10위 중 4곡이 모두 협업곡이다. 두아 리파는 최근 곡 '피지컬'을 국내 걸그룹 마마무의 화사와 함께 부르기도 했다. 업계 관계자는 ""두아 리파와 레이디 가가처럼 현재 최고 팝스타들이 협업을 제안한다는 것은 그만큼 이들의 위상이 높다는 것""이라며 ""컬래버레이션을 영어가 아닌 한국어로 한다는 점도 K팝의 위치를 보여준다""고 했다.2015년 데뷔한 JYP엔터테인먼트 소속 트와이스도 이번에 이미지 변신을 하며 빌보드 진입에 성공했다. 템포 빠른 타이틀곡 '모어 앤드 모어'는 트와이스 곡 중 가장 안무가 어려운 곡. 가사도 ""입에 바른 소린 이제 그만할게/ 혹시 잠깐 내가 미워지더라도 걱정 안 할게"" 등 도전적이다. 멤버 나연은 처음으로 머리를 짧게 잘랐다. 리더 지효는 ""많은 분이 저희의 귀엽고 사랑스러운 모습을 좋아하신다고 생각하지만 새로운 모습도 보여드리고 싶어 지난해부터 바꿔가는 중""이라고 했다.K팝 걸그룹의 인기가 높아지면서 미국 음반사들도 눈독을 들이고 있다. 2018년 YG엔터테인먼트가 블랙핑크의 해외 활동을 강화하기 위해 유니버설뮤직그룹의 대표 레이블인 인터스코프 레코드와 계약한 데 이어, 트와이스는 지난 2월 리퍼블릭 레코드와 계약했다. 걸그룹 (여자)아이들도 지난 4월 리퍼블릭 레코드와 파트너십을 맺었으며, 가수 청하도 글로벌 3대 에이전시인 '아이시엠 파트너스'와 계약했다. 업계 관계자는 ""현재 영미 음악계에서는 BTS의 팬덤을 이어받을 K팝 가수를 찾느라 열을 올리고 있다""며 ""과거엔 보이그룹에만 집중했다면 최근엔 외모와 실력을 모두 갖춘 걸그룹들을 유심히 보고 있다""고 말했다.[이혜운 기자 liety@chosun.com] 		▶ 유용원 군사전문기자가 풀어내는 軍의 비밀  '밀톡' 		▶ 과학이 이렇게 재밌을수가~ '사이언스 카페' 		▶ 조선일보 뉴스를 네이버에서 확인하세요	- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 -
"
"트와이스 신곡 뮤비, 美 조각가 작품 도용 논란",2020-06-04 3:38,조선일보,None,"




/유튜브 걸그룹 트와이스의 신곡 뮤직비디오가 '작품 도용' 논란에 휩싸였다.미국 조각가 데이비스 매카티가 트와이스 뮤직비디오에 등장하는 무대 세트가 자신의 작품 디자인을 도용한 것이라고 3일 소셜미디어를 통해 주장했기 때문이다. 지난 1일 발표된 노래 '모어 앤드 모어' 뮤직비디오에는 강물 위에 띄운 알록달록 반짝이는 아치 형태 무대에서 멤버들이 춤추는 장면〈사진〉이 나온다. 이 무대가 그의 작품 '펄스 포털'과 유사하다는 것이다. 소속사 JYP엔터테인먼트는 이날 공식 입장을 내 ""원작자와 대화를 통해 이 문제가 원만히 해결될 수 있도록 요청했다""며 ""검증 시스템을 보완할 예정""이라고 했다.영문으로 이 기사 읽기  		▶ 복잡한 경제뉴스 '5Q경제'로 완벽 정리 		▶ 네이버에서 조선일보 받아보기		▶ 중고생 위한 대입필수 독서노트 받으러 가기 	- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 -
"
우한 코로나' 우려에 한국발 입국 제한한 日… K팝 공연 줄줄이 차질,2020-03-06 21:41,조선일보,None,"
			한국 아이돌 그룹들이 줄줄이 일본 공연을 취소하기 시작했다. 일본 정부가 우한 코로나 바이러스 감염증(코로나 19) 확산을 막기 위한 조치라며 한국발 입국자를 2주 동안 격리하겠다고 발표한 데 따른 결정이다.일본 정부는 한국과 중국에서 출발한 비행편으로 입국한 승객들은 2주 동안 검역소가 지정한 장소에서 대기하도록 강제하는 조치를 오는 9일 0시부터 이달 말까지 시행하겠다고 지난 5일 밝혔다.한류를 대표하는 남성 아이돌 그룹인 슈퍼주니어는 오는 25~26일 일본 사이타마 슈퍼 아레나에서 진행하기로 한 단독 콘서트를 잠정 보류한다고 6일 알렸다. 콘서트를 위해 일본행을 택하더라도 2주 동안 억류되는만큼, 이후 다른 일정을 소화하기 어려울 것이란 판단 때문이다.



지난해 일본에서 열린 한류 행사 ‘케이콘 2019 재팬’ 현장. /CJ ENM 제공아시아나항공이 30년 만에 처음으로 모든 일본 노선의 운항을 중단하고 이스타항공·제주항공 등 저비용항공사들도 일본행 항공편을 대폭 감축하거나 중단하는 등 양국간 하늘길도 거의 막힌 상태다.JYP엔터테인먼트도 소속 아이돌 그룹인 스트레이키즈가 계획한 오는 21~22일 오사카 공연을 취소한다고 공지했다. 트와이스는 이달 진행하려던 도쿄 공연을 다음달 15~16일로 연기한 상태다.우한 코로나 사태가 장기화되고 한일 관계의 불확실성이 커지면서 한국 공연업계도 긴장한 상태다. CJ ENM은 다음달 3~5일 도쿄에서 열기로 한 한류 축제인 ‘케이콘(KCON) 재팬’을 연기하기로 결정했다.CJ ENM이 해마다 여러 나라에서 개최하는 케이콘은 한국 음악을 비롯해 드라마, 한국 화장품, 한식 등 한국 문화를 소개하는 행사다. 올해 일본 케이콘에는 스트레이키즈와 여성 아이돌그룹인 트와이스, 아이즈원 등이 출연할 예정이었다.[유한빛 기자 hanvit@chosunbiz.com] 	[네이버 메인에서 조선일보 받아보기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 	- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 -
"
"
			日 ‘한국인 입국제한’에 K-POP도 직격탄… 공연 ‘줄취소’ 우려
		",2020.03.06. 오후 2:20,None,None,None
"
			'제2의 BTS' 꿈꾸는 신진 아이돌, 미국·유럽투어 돌입
		",2020.01.14. 오후 2:49,None,None,None
"
			'독보적 티켓 파워' 트와이스, 日 도쿄돔 11만석 3분 만에 매진
		",2020.02.13. 오전 9:55,None,None,None
"
			김희철, 트와이스 모모와 열애 인정 이후 유튜브 채널 중단
		",2020.01.02. 오후 2:12,None,None,None
"
			김희철·모모, 13살차이 韓日 커플 탄생… “호감 갖고 만나는중”
		",2020.01.02. 오전 8:05,None,None,None
"JYP ""트와이스 다현, 여권 개인정보 유출…유포 행위에 법적 대응""",2019-12-29 17:31,조선일보,None,"
			걸그룹 트와이스 멤버 다현(본명 김다현·21)의 여권에 담긴 개인정보가 온라인에 유포돼 소속사가 법적 대응을 시사했다.소속사 JYP 엔터테인먼트는 29일 트와이스 공식 소셜미디어를 통해 ""금일 오전 공항 입출국 과정에서 다현의 주민등록번호 등을 포함한 개인정보가 촬영을 통해 유출돼 온라인에 유포되고 있다""고 밝혔다.JYP는 ""개인정보 유출 및 유포는 개인정보보호법 등 법적으로 저촉되는 행위로 해당 정보의 유포를 즉시 중단해주시기 바란다""며 유포 행위에 대한 법적 대응 방침을 밝혔다.



그룹 트와이스의 다현이 25일 오후 서울 구로구 고척스카이돔에서 열린 '2019 SBS 가요대전' 포토월 행사에서 포즈를 취하고 있다./연합뉴스이날 트와이스는 일본 연말 가요축제 NHK 홍백가합전(紅白歌合戰)에 출연하기 위해 김포국제공항을 거쳐 일본으로 출국했다. 이 과정에서 공항 직원이 다현의 여권을 확인할 때 카메라를 든 팬들이 몰렸다. 이후 이들이 찍은 것으로 보이는 여권 페이지 사진과 영상이 인터넷에서 퍼졌다.[최락선 기자 rocksun@chosunbiz.com]- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 - 			[네이버 메인에서 조선일보 받아보기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 
"
"JYP ""앤피오 엔터와 배우 부문 공동 매니지먼트""...신예은·김동희 남는다",2019-07-24 10:25,조선일보,None,"




기존에 배우 부문을 담당하던 JYP 액터스. /JYP엔터테인먼트JYP엔터테인먼트(이하 JYP)가 부사장이 새로 설립하는 앤피오엔터테인먼트(이하 앤피오)와 배우 부문을 공동 운영하기로 했다. 이에 따라 JYP는 가수 전담 매니지먼트로 전문성을 높이고 앤피오는 드라마·영화 제작에 참여하며 배우 매니지먼트를 맡을 것으로 보인다.24일 JYP 측은 ""오는 9월 1일부터 앤피오엔터테인먼트와 함께 배우 부문을 공동 매니지먼트 하기로 결정했다""며 ""앤피오는 표종록 JYP 부사장이 새로 설립하는 배우 전문 기획사 및 드라마·영화 제작사""라고 했다.이어  JYP 측은 ""JYP 소속 배우 전원과 논의를 거쳐 윤박, 신은수, 강훈, 신예은, 김동희, 이찬선은 JYP와 계약기간 동안 앤피오에서 공동 매니지먼트를 맡기로 했다""며 ""이외의 배우들은 합의하에 계약을 종료하고, 자유롭게 새로운 소속사를 물색할 예정""이라고 했다.앞서 JYP는 2012년부터 JYP액터스를 통해 배우 부문을 관리해왔다. 과거에는 영화 ‘기생충’의 최우식, 송하윤 등이 소속되어 있었고, 현재는 ‘에이틴’의 신예은, 김동희와 윤박, 장희령, 신은수 등이 소속되어 있다.[이혜림 인턴기자 newsflash@chosunbiz.com]- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 - 			[네이버 메인에서 조선일보 받아보기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 
"
"
			'학폭 논란' 윤서빈, JYP 퇴출 후 새 소속사 물색 중
		",2019.05.28. 오후 2:30,None,None,None
"JYP 방출' 윤서빈 변호글 ""술·담배 맞지만 일진 아니다""",2019-05-16 10:46,조선일보,None,"
			학교폭력 및 ‘일진’ 논란에 JYP엔터테인먼트에서 방출당하고 한 오디션 프로그램에서 하차했던 윤서빈(본명 윤병휘)을 변호하는 글이 화제다.



윤서빈. /Mnet 캡쳐지난 15일 온라인 커뮤니티 등에는 ‘윤서빈 학교폭력의 진실을 밝힙니다’라는 제목의 글이 게재됐다. 게시자는 ""윤서빈 관련 학교폭력 루머 진위 여부를 밝히고자 글을 쓴다며 꼭 끝까지 읽어달라""며 ""윤서빈은 한때 술과 담배를 했던 적이 있었으나 학교폭력과 관련된 일은 없었다는 증거들이 있다""고 했다.게시자는 윤서빈의 중학교 시절 럭비부 담당 코치와의 대화 내용을 공개했다. 담당 코치는 게시자와 메신저 대화에서 ""지금 언론에 나온 이야기들 중 일진이다 학교폭력이다 하는 이야기는 터무니 없는 이야기""라며 ""우리 병휘는 다소 까불고 장난기 많은 친구였다. 우리 학교에서나 광주에서나 일진에 속하지 않은 아이였다""고 했다.또 게시자는 학교폭력 논란을 최초 제기했던 글들이 24시간 만에 삭제되거나 자극적인 단어들만을 사용하고, 한 사람이 반복해서 올렸다고 주장했다.게시자는 자신이 윤서빈과 고등학교 동창이라고 주장한 인물과의 대화 내용도 공개했다. 고등학교 동창은 ""윤서빈은 노는 애였을 뿐 학교폭력 가해자는 아니었다""고 했다.게시자는 ""학창시절 윤서빈이 술과 담배를 한 것은 분명하고 이것은 명백히 옳지 못한 행동이다""며 ""하지만 잘못된 사실과 부풀려진 루머를 포함한 자극적인 기사로 사회적으로 매장당한 윤서빈에 대한 오해를 조금이나마 풀 기회를 마련하고 학교폭력이 사실이 아니었음을 알려드리고자 이 글을 작성했다""고 했다.윤서빈은 Mnet의 오디션 프로그램 ‘프로듀스X101’에 출연하다가 학교폭력 논란으로 지난 8일 방송에서 하차됐으며, JYP엔터테인먼트에서도 방출당했다.[안별 기자 newsflash@chosunbiz.com]- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 -	 			[네이버에서 조선일보 받고 경품도 받기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 
"
"일진 논란' 윤서빈, JYP 방출·프로듀스X101 하차",2019-05-08 9:09,조선일보,None,"
			‘일진’ 논란이 일었던 윤서빈 연습생이 JYP엔터테인먼트에서 방출되고 ‘프로듀스X101’에서 하차하게 됐다.



윤서빈 연습생. /Mnet 캡쳐소속사 JYP엔터테인먼트는 ""회사의 방침과 부합하지 않는다는 판단 아래 현재 Mnet ‘프로듀스x101’에 출연 중인 윤서빈군과 연습생 계약을 해지하기로 했다""며 ""이에 따라 해당 프로그램에도 하차하게 됐다""고 8일 밝혔다.윤서빈의 일진 논란은 지난 5일 한 온라인 커뮤니티에 게재된 글로부터 시작됐다. 게시자는 윤서빈의 졸업앨범 사진을 공개하며 ""윤서빈의 개명 전 이름은 윤병휘였으며 학창시절 학교폭력을 일삼았다""고 주장했다.게시자는 윤서빈이 나온 술집을 배경으로 한 사진과 윤서빈이 교복을 입고 흡연을 하는 것으로 추정되는 사진 등을 공개했다. 이에 네티즌들은 ""이런 일진이 커서 승리처럼 되는 것"", ""학교폭력의 가해자는 절대 연예인 시키면 안된다""는 등 윤서빈 하차를 주장했다.윤서빈은 지난 3일 첫 방송에서 1등을 기록하면서 단독으로 1분 홍보 영상을 찍는 등 화제를 모은 바 있다.[안별 기자 newsflash@chosunbiz.com]- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 - 			[네이버에서 조선일보 받고 경품도 받기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 
"
"JYP, 트와이스 악성루머에 ""심각한 명예훼손…모든 조치 강구""",2019-03-12 16:35,조선일보,None,"
			JYP엔터테인먼트는 12일 소속 걸그룹 트와이스 멤버를 둘러싼 악성 루머에 대해 ""최초 작성자 및 유포자에 대해 법적으로 할 수 있는 모든 조치를 강구할 것""이라고 밝혔다. 이날 인터넷 커뮤니티를 중심으로 가수 정준영(30)의 '성관계 영상 유포 의혹'과 관련해 일부 트와이스 멤버에 대한 악성 루머가 퍼지자 강력 대응에 나선 것으로 보인다.



트와이스/ JYP엔터테인먼트 제공JYP는 이날 공식 입장문을 통해 ""현재 온라인에 퍼지고 있는 아티스트 관련 루머의 수위와 내용이 아티스트의 이미지 및 명예, 인격에 대해 심각한 훼손을 발생시킬 수 있다고 판단된다""며 ""최초 작성자 및 유포자에 대해 법적으로 가용한 모든 조치를 강구할 것""이라고 했다.이어 ""악성 루머의 생산과 유포는 사이버 명예훼손죄 및 모욕죄 등을 근거로 한 즉시적인 고소 및 고발과 형사처벌이 가능하다""며 ""현재 이 사안에 대해 증거 수집 등을 위해 로펌과 조치 방안을 논의하고 있다. 빠른 대응을 위해 제보를 부탁드린다""고 했다.다음은 JYP엔터테인먼트 공식입장 전문안녕하십니까. JYP엔터테인먼트입니다.현재 특정 커뮤니티를 중심으로 온라인에 퍼지고 있는 자사 아티스트 관련 루머에 있어 루머의 수위와 내용이 아티스트의 이미지 및 명예, 인격에 대해 심각한 훼손을 발생시킬 수 있다고 판단, 최초 작성자 및 유포자에 대해 법적으로 가용한 모든 조치를 강구할 것임을 알려드립니다.아티스트에 대한 악성 루머의 생산과 유포는 사이버 명예훼손죄 및 모욕죄 등을 근거로 한 즉시적인 고소 및 고발과 형사처벌이 가능합니다. 현재 본 사안에 대한 증거 수집 및 내외부로 로펌과 조치 방안을 논의 중임을 알려드립니다.본 사안에 대한 빠른 대응을 위해 팬 분들의 제보를 부탁드리며, 자사는 소속사로서 아티스트의 권익 보호를 위해 모든 수단과 조치를 강구할 것임을 다시 한번 알려드립니다.감사합니다.[노우리 인턴 기자 ]- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 - 			[네이버 메인에서 조선일보 받아보기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 
"
"
			JYP, '트와이스' 악성 댓글 게시자 고소 조치
		",2019.10.23. 오후 4:48,None,None,None
"JYP, '트와이스 악성 루머' 작성·배포자 13일 檢에 형사 고소",2019-03-14 15:10,조선일보,None,"
			JYP엔터테인먼트가 걸그룹 트와이스를 둘러싼 악성 루머를 작성·배포한 네티즌들을 지난 13일 형사 고소했다. 앞서 JYP는 가수 정준영(30)의 ‘성관계 몰래카메라 영상 유포 의혹’과 관련, 소셜미디어 등을 통해 트와이스 멤버에 대한 악성 루머가 퍼지자 지난 12일 법적 대응 방침을 밝힌 지 하루 만에 형사 고소한 것이다.



트와이스/JYP엔터테인먼트JYP는 14일 공식 입장문을 통해 ""최근 특정 커뮤니티를 중심으로 온라인에 퍼진 아티스트 관련 루머에 대해 최초 작성자와 배포자에 대한 파악에 나섰고, 자체 조사와 팬 제보를 종합해 상당량의 사례와 증거를 확보했다""며 ""지난 13일 검찰에 이들을 명예훼손 혐의로 형사 고소했다""고 밝혔다.JYP는 "" 향후 (루머 작성 및 유포가) 추가 발견될 때도 형사 고소를 진행할 예정이며 민사 소송 역시 함께 진행할 것""이라고 했다.앞서 정준영의 동영상 유포 의혹이 보도되자 소셜미디어와 인터넷커뮤니티에는 가수와 배우 등 여성 연예인 10여 명의 실명(實名)이 적힌 지라시(사설 정보지)가 확산했다. 그러자 지라시에 이름이 오른 연예인들이 속속 ""사실무근"" 입장을 밝히며 법적 대응을 예고했다. JYP 역시 지난 12일 ""악성 루머의 생산과 유포는 사이버 명예훼손죄 및 모욕죄 등을 근거로 한 즉시적인 고소 및 고발과 형사처벌이 가능하다""며 ""최초 작성자 및 유포자에 대해 법적으로 가용한 모든 조치를 강구할 것""이라고 했다.[노우리 인턴 기자]- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 -	 			[네이버 메인에서 조선일보 받아보기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 
"
"JYP ""트와이스 미나, 악플?루머 고소 조치...제보 부탁""",2019-07-26 15:22,조선일보,None,"




트와이스 미나. /OSENJYP엔터테인먼트가 그룹 트와이스 미나와 관련해 악성 댓글을 남기고 루머를 유포한 자들에 대해 고소장을 제출했다.JYP엔터테인먼트는 26일 트와이스 공식 SNS를 통해 ""7월 11일 공지한 미나의 건강 상태 및 이와 관련한 다른 멤버에 대한 악성 게시글 및 댓글에 대한 법적 대응 안내 후, 자체 모니터링과 팬분들의 제보를 토대로 증거 확인을 거쳐 고소 조치를 진행했다""고 했다.이어 ""앞으로도 아티스트의 인격 및 명예, 권익 보호를 위해 가용한 모든 민?형사상 조치를 지속적으로 진행할 것임을 다시 한 번 알려 드린다""며 팬들의 적극적인 제보를 당부했다.앞서 JYP엔터테인먼트는 지난 11일 ""트와이스 미나가 무대에 서는 것에 대해 갑작스러운 극도의 심리적 긴장 상태와 큰 불안감을 겪고 있다""며 멤버들과 충분한 상의 끝에 미나가 트와이스 월드 투어에 불참한다는 소식을 전했다. 이후 미나의 상태에 대한 우려와 함께 일부 근거 없는 뜬소문이 퍼진 바 있다.[심영주 인턴기자 newsflash@chosunbiz.com]- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 - 			[네이버 메인에서 조선일보 받아보기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 
"
"
			'K팝스타 시즌1' 박지민, 7년만에 JYP 떠난다...피프틴앤드 사실상 해체
		",2019.08.06. 오전 9:46,None,None,None
"‘악성루머, 악플에 스토킹까지’‥트와이스, 경찰에 신변보호 요청",2019-12-19 12:52,조선일보,None,"
			걸그룹 트와이스가 극성팬으로부터 스토킹을 당하고 있다는 우려의 목소리가 커지자 소속사인 JYP 측이 경찰에 신변 보호를 요청하고 나섰다. 또 상습적이고 악의적인 악플러에 대한 최종 판결 이후 민사 조치까지 진행하며 강경 대응한다는 방침도 드러냈다.



걸그룹 트와이스. /연합뉴스소속사 JYP엔터테인먼트는 19일 트와이스 공식 SNS에 ""(트와이스) 스토킹 이슈 관련, 관할 경찰서에 신변 보호 요청을 완료해 현재 자사 및 청담 지역에서 해당 조치가 실행 중""이라고 밝혔다.이어 ""전체 일정에 경호 조치가 함께 진행 중""이라면서 ""가용한 모든 법적 조치를 지속 검토하고 있으며 검토가 끝나는 즉시 최대 수위의 조치를 진행할 계획""이라고 덧붙였다.앞서 한 외국인 남성은 SNS에 트와이스 스토킹 계획을 상세히 공개해 논란이 일었다. 트와이스 특정 멤버 팬이라고 주장한 그는 한국 입국 후 JYP엔터테인먼트 사옥과 트와이스 숙소를 찾아가 만나겠다고 주장했다.그는 해당 멤버에 대한 자신의 '망상'을 구체적으로 언급하면서 국내외 트와이스 팬들의 우려를 샀다. 해당 내용은 SNS와 온라인 커뮤니티 등을 통해 퍼져 나갔다. 자신은 스토커가 아닌 '팬'이라고 주장하지만, 그의 게시물을 본 다수의 팬들은 소속사 측에 멤버들을 보호해줄 것을 요구했다.한편 JYP는 악성 루머와 유포에 대해서는 ""본 건에 대해서도 관계 기관의 최종 판결이 나오는 대로 결과에 따라 고소, 고발 대상에 대한 민사 조치 진행을 준비 중이다""고 설명했다.JYP는 ""아티스트의 인격권 보호를 비롯, 최대한 안정된 활동을 위해 이를 저해하는 모든 종류의 사안들에 대해 자사는 절대 선처 없이 가능한 모든 엄중한 조치를 지속적으로 기울일 것""이라고 강조했다.[황민규 기자 newsflash@chosunbiz.com]- Copyrights ⓒ 조선일보 &amp; chosun.com, 무단 전재 및 재배포 금지 - 			[네이버 메인에서 조선일보 받아보기]	[조선닷컴 바로가기]	[조선일보 구독신청하기] 
"
"
			'국민여동생' 수지, 9년간 몸 담은 JYP 떠난다...전도연·공유와 한솥밥?
		",2019.03.26. 오후 5:28,None,None,None
"
			'팬으로 위장한 범죄자'‥사생팬·스토킹에 병드는 아이돌
		",2019.12.19. 오후 1:48,None,None,None
"
			백예린, 홀로서기 후 첫 앨범 주요차트 정상 휩쓸어…""팬들께 감사""
		",2019.12.11. 오전 10:27,None,None,None
